char_id,gender,somatotype,inversion_mae_cm,weight_kg,navy_bfp,target_height_cm,target_shoulder_width_cm,target_hip_width_cm,target_chest_circ_cm,target_waist_circ_cm,target_hip_circ_cm,target_neck_circ_cm,target_bicep_circ_cm,target_forearm_circ_cm,target_mid_thigh_circ_cm,target_calf_circ_cm,target_upper_arm_length_cm,target_forearm_length_cm,target_upper_leg_length_cm,target_lower_leg_length_cm,morph_abdomen_depth,morph_abdomen_scale,morph_body_builder,morph_body_fat,morph_body_muscular,morph_body_thin,morph_breast_scale,morph_chest_depth,morph_chest_height,morph_chest_scale,morph_chest_width,morph_forearm_len,morph_forearm_scale,morph_glute_scale,morph_hip_len,morph_hip_scale,morph_lower_leg_len,morph_lower_leg_scale,morph_neck_len,morph_neck_scale,morph_thigh_len,morph_thigh_scale,morph_upperarm_len,morph_upperarm_scale,pred_height_cm,pred_shoulder_width_cm,pred_hip_width_cm,pred_chest_circ_cm,pred_waist_circ_cm,pred_hip_circ_cm,pred_neck_circ_cm,pred_bicep_circ_cm,pred_forearm_circ_cm,pred_mid_thigh_circ_cm,pred_calf_circ_cm,pred_upper_arm_length_cm,pred_forearm_length_cm,pred_upper_leg_length_cm,pred_lower_leg_length_cm,target_WHR,pred_WHR,target_SHR,pred_SHR,target_leg_taper,pred_leg_taper,target_chest_waist,pred_chest_waist,target_hip_chest,pred_hip_chest,target_neck_chest,pred_neck_chest,target_bicep_thigh,pred_bicep_thigh,target_shoulder_chest,pred_shoulder_chest,target_hip_width_circ,pred_hip_width_circ,target_arm_ratio,pred_arm_ratio,target_leg_ratio,pred_leg_ratio,target_bicep_calf,pred_bicep_calf,target_forearm_bicep,pred_forearm_bicep,target_shoulder_hip_circ,pred_shoulder_hip_circ
char_00031,male,rectangle,0.673,87.6,22.29,180.4,51.7,35.6,105.8,93.8,106.4,38.3,37.0,31.6,63.6,39.4,35.9,26.5,43.8,47.1,0.7238,1.0,0.3364,0.0631,0.0,0.0,0.0,-0.5,-0.3569,-0.0828,1.0,0.1247,1.0,1.0,1.0,-0.3,0.0195,0.8849,1.0,0.7782,-0.093,0.8796,0.8039,0.5337,180.21,50.27,35.69,105.21,93.24,105.3,38.15,35.97,29.01,62.75,38.8,36.13,26.64,44.07,47.36,0.8816,0.8855,1.4522,1.4085,1.6142,1.6173,1.1279,1.1284,1.0057,1.0009,0.362,0.3626,0.5818,0.5732,0.4887,0.4778,0.3346,0.3389,0.7382,0.7373,1.0753,1.0747,0.9391,0.9271,0.8541,0.8065,0.4859,0.4774
char_00032,male,v_shape,0.689,78.6,15.01,176.7,50.7,33.5,99.7,85.5,98.6,40.6,33.4,30.2,60.0,38.8,35.8,26.7,41.1,45.5,1.0,0.2655,0.5015,0.028,0.0,0.0,0.0,-0.5,0.2152,-0.4164,1.0,0.1268,1.0,1.0,1.0,-0.3,-0.0438,0.7063,1.0,1.0,-0.2029,0.2418,0.7714,-0.0206,176.53,49.16,33.9,98.98,84.88,97.64,39.05,32.75,29.45,58.6,38.04,36.0,26.81,41.36,45.75,0.8671,0.8693,1.5134,1.4501,1.5464,1.5405,1.1661,1.1661,0.989,0.9865,0.4072,0.3945,0.5567,0.5589,0.5085,0.4967,0.3398,0.3472,0.7458,0.7447,1.1071,1.1061,0.8608,0.8609,0.9042,0.8992,0.5142,0.5035
char_00033,male,rectangle,0.776,91.8,25.81,174.3,50.6,36.3,106.7,100.4,107.7,41.1,37.5,32.4,66.3,40.5,36.2,27.5,42.3,45.6,1.0,1.0,0.364,0.1342,0.0,0.0,0.0,-0.5,-0.4021,-0.5,1.0,0.2077,1.0,-0.0301,1.0,-0.2187,-0.0442,0.782,1.0,1.0,-0.1583,0.6664,0.8082,0.3552,174.08,48.8,35.74,105.98,99.41,106.72,40.89,36.44,30.09,65.1,39.76,36.43,27.64,42.53,45.84,0.9322,0.9315,1.3939,1.3654,1.637,1.6373,1.0627,1.0661,1.0094,1.007,0.3852,0.3858,0.5656,0.5598,0.4742,0.4605,0.337,0.3349,0.7597,0.7587,1.078,1.0778,0.9259,0.9165,0.864,0.8257,0.4698,0.4573
char_00034,male,rectangle,0.554,82.5,20.62,171.8,50.6,34.4,104.1,89.6,103.0,38.6,36.4,31.3,63.8,41.4,35.0,24.1,42.7,43.5,1.0,0.5867,0.5091,0.0431,0.0,0.0,0.0,-0.5,-0.9181,-0.2413,1.0,-0.0936,1.0,1.0,1.0,-0.3,-0.1332,0.9985,1.0,0.7724,-0.1332,0.6071,0.7203,0.2457,171.64,49.81,35.16,103.97,89.41,102.58,38.57,35.43,29.66,62.26,40.5,35.18,24.2,42.97,43.74,0.8699,0.8716,1.4709,1.4167,1.5411,1.5373,1.1618,1.1628,0.9894,0.9866,0.3708,0.371,0.5705,0.5691,0.4861,0.4791,0.334,0.3428,0.6886,0.6879,1.0187,1.0179,0.8792,0.8748,0.8599,0.8371,0.4913,0.4856
char_00035,male,v_shape,0.846,76.0,15.49,168.7,50.0,31.7,97.9,80.5,95.7,36.7,38.4,30.8,61.2,41.5,36.2,28.3,43.8,47.8,1.0,-0.597,0.2598,0.087,0.0,0.0,0.0,-0.5,-1.0,-0.5,1.0,0.284,1.0,0.227,1.0,-0.3,0.0402,1.0,-0.5708,0.4379,-0.095,0.3344,0.8124,0.682,168.75,48.75,32.95,97.74,80.22,95.07,36.66,36.73,28.91,58.25,39.59,36.45,28.44,43.93,47.87,0.8412,0.8438,1.5773,1.4795,1.4747,1.4713,1.2161,1.2184,0.9775,0.9727,0.3749,0.3751,0.6275,0.6306,0.5107,0.4988,0.3312,0.3466,0.7818,0.7802,1.0913,1.0897,0.9253,0.9278,0.8021,0.7871,0.5225,0.5128
char_00036,male,v_shape,0.313,75.3,11.26,176.6,48.7,32.2,99.2,80.1,96.8,39.5,35.0,31.0,58.0,37.8,37.1,28.3,48.1,47.2,1.0,-0.728,0.3954,0.0802,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.8978,0.2656,1.0,1.0,1.0,-0.3,0.0098,0.5444,0.5382,0.9704,0.1005,-0.053,0.8611,0.1938,176.62,48.53,32.7,99.31,80.12,96.68,39.53,34.29,29.56,57.16,37.27,37.18,28.36,48.14,47.22,0.8275,0.8287,1.5124,1.4841,1.5344,1.5337,1.2385,1.2395,0.9758,0.9735,0.3982,0.398,0.6034,0.5999,0.4909,0.4887,0.3326,0.3382,0.7628,0.7628,0.9813,0.9809,0.9259,0.92,0.8857,0.8621,0.5031,0.502
char_00037,male,rectangle,0.716,90.9,23.2,172.8,51.8,35.6,111.2,95.2,105.8,40.3,39.5,33.1,67.0,39.2,36.5,25.4,42.9,45.8,1.0,1.0,0.7186,0.0457,0.0,0.0,0.0,-0.5,-1.0,-0.1873,1.0,0.0029,1.0,0.7754,1.0,-0.3,-0.0377,0.4555,0.7666,0.8044,-0.1325,0.583,0.834,0.2428,172.84,50.18,35.8,110.67,94.52,104.97,40.17,38.25,30.87,65.21,38.21,36.76,25.54,42.94,45.81,0.8998,0.9004,1.4551,1.4017,1.7092,1.7066,1.1681,1.1709,0.9514,0.9485,0.3624,0.363,0.5896,0.5866,0.4658,0.4534,0.3365,0.341,0.6959,0.6948,1.0676,1.0668,1.0077,1.001,0.838,0.8071,0.4896,0.478
char_00038,male,v_shape,0.61,73.2,20.09,167.3,51.4,33.2,102.2,88.4,95.3,39.2,33.0,30.6,59.7,34.7,33.4,25.0,39.3,43.8,1.0,0.9869,0.5306,0.0,0.0,0.0,0.0,-0.5,-1.0,-0.1205,1.0,-0.0147,1.0,0.4111,1.0,-0.3,-0.123,0.1688,0.6444,1.0,-0.2897,0.3003,0.5896,-0.0729,167.31,50.23,33.79,101.82,88.01,94.67,38.6,32.07,29.21,57.99,33.81,33.6,25.11,39.39,43.86,0.9276,0.9297,1.5482,1.4865,1.7205,1.7152,1.1561,1.1569,0.9325,0.9298,0.3836,0.3791,0.5528,0.553,0.5029,0.4933,0.3484,0.3569,0.7485,0.7473,1.1145,1.1135,0.951,0.9485,0.9273,0.9108,0.5393,0.5306
char_00039,male,rectangle,0.0,69.7,12.47,172.3,47.6,32.2,97.8,78.2,91.4,37.1,34.5,30.1,55.2,38.3,35.7,26.8,43.2,44.4,-0.0838,-0.3552,0.6168,0.0291,0.0,0.0,0.0,-0.5,0.1039,-0.3658,0.4385,0.1191,1.0,0.7184,0.0793,-0.2937,-0.1025,0.6104,0.1241,0.335,-0.1037,-0.4006,0.7197,-0.0013,172.3,47.6,32.2,97.8,78.2,91.4,37.1,34.5,30.1,55.2,38.3,35.7,26.8,43.2,44.4,0.8556,0.8556,1.4783,1.4783,1.4413,1.4413,1.2506,1.2506,0.9346,0.9346,0.3793,0.3793,0.625,0.625,0.4867,0.4867,0.3523,0.3523,0.7507,0.7507,1.0278,1.0278,0.9008,0.9008,0.8725,0.8725,0.5208,0.5208
char_00040,female,hourglass,1.626,42.2,24.0,152.3,37.35,30.68,72.8,66.8,87.35,29.33,24.17,22.48,53.48,31.28,31.1,22.6,40.28,41.04,0.3442,-1.0,0.0,0.0922,0.0,1.0,0.2589,-0.5,-1.0,-0.5,-0.5,-0.1966,0.8182,0.2126,-1.0,-0.0409,-0.2702,0.6184,-1.0,0.0,-0.2521,1.0,0.2932,0.1773,152.52,43.34,33.92,76.38,69.53,91.64,30.95,23.94,22.33,52.7,30.9,30.59,22.35,40.07,40.82,0.7647,0.7587,1.2174,1.2777,1.7097,1.7055,1.0898,1.0985,1.1999,1.1998,0.4029,0.4052,0.4519,0.4543,0.513,0.5674,0.3512,0.3701,0.7267,0.7306,1.0189,1.0187,0.7727,0.7748,0.9301,0.9327,0.4276,0.4729
char_00041,male,apple,2.374,109.2,35.01,173.6,56.15,37.88,129.34,118.88,116.7,43.28,40.04,33.7,73.07,44.03,36.47,27.63,43.34,44.77,1.0,1.0,0.0,0.3526,0.0,0.0,0.0,-0.5,-1.0,-0.247,1.0,0.2615,1.0,-1.0,1.0,-0.3,-0.0885,0.7076,1.0,0.5458,-0.1137,0.4477,0.8934,0.4764,173.23,49.5,34.75,126.64,114.46,114.47,42.65,37.45,30.88,67.43,41.12,37.12,27.98,43.58,45.05,1.0187,0.9999,1.4823,1.4245,1.6596,1.6398,1.088,1.1064,0.9023,0.9039,0.3346,0.3368,0.548,0.5554,0.4341,0.3909,0.3246,0.3036,0.7576,0.7538,1.033,1.0337,0.9094,0.9107,0.8417,0.8246,0.4811,0.4324
char_00042,male,v_shape,1.12,86.7,19.7,182.2,53.2,34.5,107.1,91.5,101.8,39.3,36.0,33.0,63.1,36.6,39.5,28.8,46.5,52.1,1.0,1.0,0.5646,0.013,0.0,0.0,0.0,-0.5,-1.0,-0.0204,1.0,0.2596,1.0,1.0,1.0,-0.3,0.2296,0.2807,0.2876,0.9585,0.023,0.4605,1.0,0.0917,182.26,50.73,34.76,106.2,90.45,100.41,39.07,34.17,29.66,60.46,35.15,38.75,28.47,46.57,52.13,0.8988,0.9008,1.542,1.4594,1.724,1.7201,1.1705,1.1741,0.9505,0.9455,0.3669,0.3679,0.5705,0.5652,0.4967,0.4777,0.3389,0.3462,0.7291,0.7347,1.1204,1.1194,0.9836,0.9721,0.9167,0.868,0.5226,0.5052
char_00043,male,v_shape,0.624,86.6,22.12,176.6,51.5,34.2,108.4,95.2,100.4,40.9,34.5,31.1,62.4,39.0,37.3,25.9,43.3,45.7,1.0,1.0,0.4228,0.0849,0.0,0.0,0.0,-0.5,-0.5972,-0.1862,1.0,0.0622,1.0,-0.1063,1.0,-0.3,-0.0408,0.6601,1.0,1.0,-0.1097,0.4308,0.9104,0.0721,176.43,50.0,34.15,107.77,94.5,99.57,40.15,33.74,29.76,61.22,38.32,37.5,26.01,43.53,45.92,0.9482,0.9491,1.5058,1.4641,1.6,1.5976,1.1387,1.1404,0.9262,0.9239,0.3773,0.3726,0.5529,0.5511,0.4751,0.464,0.3406,0.343,0.6944,0.6936,1.0554,1.0549,0.8846,0.8805,0.9014,0.882,0.5129,0.5022
char_00044,female,rectangle,0.0,70.7,36.35,164.5,45.5,35.5,103.5,87.2,102.6,34.2,30.5,25.3,60.3,35.1,33.9,23.7,39.0,42.5,-0.0088,-0.0529,0.0048,0.1275,0.0,0.0,0.337,0.1352,-0.023,-0.3519,-0.16,-0.0985,0.5144,0.2316,0.0295,-0.0622,-0.194,0.5041,0.0273,0.0,-0.3154,0.6126,0.5979,0.2167,164.5,45.5,35.5,103.5,87.2,102.6,34.2,30.5,25.3,60.3,35.1,33.9,23.7,39.0,42.5,0.8499,0.8499,1.2817,1.2817,1.7179,1.7179,1.1869,1.1869,0.9913,0.9913,0.3304,0.3304,0.5058,0.5058,0.4396,0.4396,0.346,0.346,0.6991,0.6991,1.0897,1.0897,0.8689,0.8689,0.8295,0.8295,0.4435,0.4435
char_00045,male,apple,2.252,110.7,31.65,180.1,53.8,38.6,117.4,114.0,117.2,42.8,39.3,36.0,73.8,44.3,37.6,27.8,44.3,49.9,1.0,1.0,0.0168,0.2941,0.0,0.0,0.0,-0.5,-0.7547,-0.5,1.0,0.2744,1.0,-1.0,1.0,-0.141,0.1504,0.9538,1.0,0.8596,-0.0657,0.8674,0.9737,0.4601,179.45,48.63,36.5,115.53,110.77,115.05,42.33,36.25,30.25,69.26,41.74,38.23,28.16,44.89,50.55,0.9727,0.9628,1.3938,1.3323,1.6659,1.6593,1.0298,1.043,0.9983,0.9958,0.3646,0.3664,0.5325,0.5234,0.4583,0.4209,0.3294,0.3173,0.7394,0.7366,1.1264,1.1261,0.8871,0.8685,0.916,0.8345,0.459,0.4227
char_00046,male,rectangle,0.025,75.3,15.68,175.2,49.1,33.5,97.7,82.8,95.8,37.4,34.3,29.6,56.2,39.3,35.7,27.3,43.6,46.5,-1.0,0.3479,0.5265,0.0212,0.0,0.0,0.0,-0.5,-0.6302,-0.459,1.0,0.1688,1.0,1.0,1.0,-0.2067,-0.0129,0.8681,1.0,0.6273,-0.099,-0.1578,0.7422,0.1388,175.19,49.04,33.49,97.67,82.78,95.75,37.39,34.26,29.5,56.18,39.28,35.71,27.31,43.61,46.51,0.8643,0.8645,1.4657,1.4643,1.43,1.4302,1.18,1.1799,0.9806,0.9803,0.3828,0.3828,0.6103,0.6098,0.5026,0.5021,0.3497,0.3498,0.7647,0.7648,1.0665,1.0665,0.8728,0.8722,0.863,0.8611,0.5125,0.5122
char_00047,male,v_shape,0.989,84.7,22.02,174.4,52.6,34.2,111.6,91.9,104.1,38.3,40.0,34.0,63.7,37.5,38.6,30.0,44.3,49.3,1.0,0.605,0.5805,0.058,0.0,0.0,0.0,-0.5,-1.0,-0.0723,1.0,0.4037,1.0,1.0,1.0,-0.3,0.1118,0.2976,-0.3745,0.4148,-0.0696,0.3182,1.0,0.4316,174.45,50.54,34.73,110.86,91.21,102.67,38.13,38.23,30.34,61.74,36.33,38.87,30.18,44.4,49.36,0.8828,0.8884,1.538,1.4552,1.6987,1.6994,1.2144,1.2154,0.9328,0.9261,0.3432,0.3439,0.6279,0.6192,0.4713,0.4559,0.3285,0.3383,0.7772,0.7764,1.1129,1.1117,1.0667,1.0523,0.85,0.7936,0.5053,0.4923
char_00048,male,rectangle,0.017,72.3,20.47,168.9,49.3,32.9,102.4,89.9,94.6,39.8,34.0,30.1,57.1,38.1,34.0,25.2,41.1,46.1,1.0,0.8069,0.5968,0.0375,0.0,0.0,0.0,-0.5,-1.0,-0.3999,1.0,-0.012,1.0,0.3416,1.0,-0.3,-0.026,0.5811,0.4792,0.9805,-0.2088,-0.1698,0.6092,-0.0528,168.9,49.27,32.93,102.4,89.89,94.59,39.8,33.97,30.05,57.05,38.07,34.01,25.2,41.1,46.1,0.9503,0.9503,1.4985,1.4962,1.4987,1.4986,1.139,1.1392,0.9238,0.9237,0.3887,0.3887,0.5954,0.5954,0.4814,0.4812,0.3478,0.3481,0.7412,0.741,1.1217,1.1217,0.8924,0.8923,0.8853,0.8846,0.5211,0.5209
char_00049,female,pear,0.204,77.3,37.45,181.1,46.7,38.2,87.8,90.5,110.4,33.5,29.3,25.5,66.7,36.5,37.3,27.9,51.1,50.7,1.0,0.4308,0.2991,0.0517,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.279,0.2332,0.3902,1.0,1.0,0.1347,0.1556,0.5452,0.1936,0.0,0.2105,1.0,0.8559,-0.2238,181.12,46.69,38.57,87.95,90.59,110.47,33.9,29.01,25.32,65.74,36.05,37.32,27.91,51.1,50.69,0.8197,0.82,1.2225,1.2105,1.8274,1.8236,0.9702,0.9709,1.2574,1.2561,0.3815,0.3854,0.4393,0.4413,0.5319,0.5309,0.346,0.3491,0.748,0.7479,0.9922,0.992,0.8027,0.8047,0.8703,0.8728,0.423,0.4226
char_00050,male,v_shape,1.243,83.8,24.73,167.6,53.3,34.3,110.9,97.0,102.2,41.2,38.1,32.7,64.5,39.8,33.3,24.3,41.9,44.3,1.0,1.0,0.3326,0.1054,0.0,0.0,0.0,-0.5,-1.0,-0.0908,1.0,-0.0493,1.0,-0.261,1.0,-0.3,-0.1095,0.6853,-0.1322,1.0,-0.1799,0.554,0.6155,0.4596,167.64,50.2,34.31,109.66,95.59,100.5,40.2,36.25,29.48,61.77,38.25,33.73,24.54,41.99,44.35,0.9491,0.9511,1.5539,1.4631,1.6206,1.6149,1.1433,1.1472,0.9216,0.9165,0.3715,0.3666,0.5907,0.5869,0.4806,0.4578,0.3356,0.3414,0.7297,0.7275,1.0573,1.0562,0.9573,0.9477,0.8583,0.8132,0.5215,0.4995
char_00051,male,v_shape,1.489,91.0,26.82,172.5,55.3,36.3,113.7,100.9,107.3,40.5,37.4,31.3,64.2,40.0,37.5,26.6,41.5,47.3,1.0,1.0,-0.0,0.1598,0.0,0.0,0.0,-0.5,-1.0,0.1189,1.0,0.1648,1.0,-0.1505,1.0,-0.3,0.0104,0.9625,0.1718,1.0,-0.215,0.9189,0.9825,0.8085,172.57,50.84,34.85,111.57,98.37,104.73,39.62,35.93,28.42,62.28,38.85,37.99,26.86,41.48,47.26,0.9404,0.9393,1.5234,1.4588,1.605,1.6031,1.1269,1.1342,0.9437,0.9387,0.3562,0.3551,0.5826,0.5769,0.4864,0.4557,0.3383,0.3328,0.7093,0.707,1.1398,1.1393,0.935,0.9248,0.8369,0.791,0.5154,0.4854
char_00052,female,rectangle,0.194,57.7,25.76,170.5,43.1,31.8,86.0,78.2,90.9,32.2,27.3,26.2,53.3,33.7,36.4,27.1,44.6,48.0,1.0,-0.3121,0.0,0.0932,-0.0,0.389,0.4597,-0.5,-0.2598,-0.5,-0.5,0.1892,1.0,0.154,0.6449,-0.3,0.0378,0.6316,-1.0,0.0,-0.0686,0.5767,0.7589,0.1756,170.51,43.74,32.15,86.41,78.51,91.34,32.41,27.21,26.0,53.2,33.64,36.35,27.08,44.59,47.99,0.8603,0.8595,1.3553,1.3605,1.5816,1.5815,1.0997,1.1006,1.057,1.0571,0.3744,0.3751,0.5122,0.5115,0.5012,0.5062,0.3498,0.352,0.7445,0.745,1.0762,1.0763,0.8101,0.8089,0.9597,0.9555,0.4741,0.4789
char_00053,male,pear,0.218,87.0,27.63,174.8,49.3,37.8,102.7,98.5,108.0,36.1,33.7,29.3,67.7,41.0,35.7,25.9,40.6,45.5,1.0,1.0,0.3393,0.1076,0.0,0.0,0.0,-0.5,0.187,-0.5,1.0,0.0642,0.9214,-0.4922,1.0,0.0365,-0.0539,1.0,1.0,0.0428,-0.2463,0.9235,0.7612,0.1071,174.73,48.75,37.63,102.5,98.22,107.71,36.05,33.45,29.15,67.13,40.55,35.76,25.93,40.68,45.58,0.912,0.9119,1.3042,1.2955,1.6512,1.6555,1.0426,1.0436,1.0516,1.0508,0.3515,0.3517,0.4978,0.4983,0.48,0.4756,0.35,0.3494,0.7255,0.7251,1.1207,1.1205,0.822,0.8249,0.8694,0.8714,0.4565,0.4526
char_00054,male,v_shape,0.232,67.5,18.81,157.2,48.4,31.4,106.1,81.2,94.6,36.0,34.2,29.4,58.9,39.2,33.0,23.7,38.3,41.8,-1.0,-1.0,0.0195,0.2036,0.0,0.0,0.0225,-0.5,-1.0,-0.4602,1.0,-0.0956,1.0,-0.8434,1.0,-0.3,-0.223,0.8151,-0.5832,0.0,-0.3425,0.1389,0.5655,0.4162,157.22,48.66,31.91,106.38,81.41,94.79,36.45,33.91,28.98,58.39,38.91,33.01,23.71,38.32,41.81,0.8584,0.8588,1.5414,1.5249,1.5026,1.5006,1.3067,1.3067,0.8916,0.8911,0.3393,0.3426,0.5806,0.5808,0.4562,0.4574,0.3319,0.3366,0.7182,0.7183,1.0914,1.0911,0.8724,0.8715,0.8596,0.8546,0.5116,0.5133
char_00055,male,rectangle,1.994,109.3,27.75,184.8,54.8,38.8,115.8,107.4,112.9,41.9,40.1,34.0,68.7,43.0,39.5,28.7,44.6,49.9,1.0,1.0,0.1191,0.1989,0.0,0.0,0.0,-0.5,-0.3075,-0.1669,1.0,0.2736,1.0,-0.9087,1.0,0.1672,0.1509,1.0,1.0,1.0,-0.0489,0.4941,1.0,0.7254,184.25,49.88,37.18,113.72,104.73,110.21,41.26,37.7,29.6,65.57,40.87,38.48,28.25,45.19,50.52,0.9513,0.9503,1.4124,1.3416,1.5977,1.6044,1.0782,1.0858,0.975,0.9691,0.3618,0.3628,0.5837,0.575,0.4732,0.4386,0.3437,0.3374,0.7266,0.7341,1.1188,1.1179,0.9326,0.9224,0.8479,0.7851,0.4854,0.4526
char_00056,female,pear,2.484,108.1,62.87,155.1,54.7,44.11,120.35,125.39,132.48,39.5,42.02,32.23,83.77,47.77,31.57,23.28,38.18,41.96,1.0,1.0,0.0,0.3309,0.0,0.0,0.0,-0.5,-1.0,-0.5,0.9418,-0.1024,0.9704,-1.0,1.0,0.7553,-0.2291,1.0,-0.7131,0.0,-0.3755,0.5969,0.5015,0.6646,155.38,48.5,42.7,118.9,119.86,130.3,39.51,38.69,30.46,75.15,42.84,32.26,23.62,37.94,41.66,0.9465,0.9199,1.2401,1.1358,1.7536,1.7542,0.9598,0.992,1.1008,1.0959,0.3282,0.3323,0.5016,0.5148,0.4545,0.4079,0.333,0.3277,0.7374,0.7322,1.099,1.098,0.8796,0.9031,0.767,0.7873,0.4129,0.3722
char_00057,male,rectangle,0.878,81.1,14.33,168.9,52.0,35.5,105.3,83.5,104.7,41.0,38.0,31.6,64.9,40.2,34.6,24.9,41.7,42.0,-0.8217,-0.0325,0.463,0.0539,0.0,0.0,0.0,-0.5,-1.0,-0.2354,1.0,-0.0161,1.0,1.0,1.0,-0.3,-0.1975,0.8855,1.0,1.0,-0.179,0.8367,0.6962,0.4862,168.73,49.79,35.49,104.17,82.63,103.04,39.5,37.07,29.56,63.89,39.56,34.89,25.06,41.99,42.25,0.7975,0.8019,1.4648,1.4029,1.6144,1.615,1.2611,1.2607,0.9943,0.9892,0.3894,0.3792,0.5855,0.5802,0.4938,0.478,0.3391,0.3444,0.7197,0.7183,1.0072,1.0062,0.9453,0.9371,0.8316,0.7974,0.4967,0.4832
char_00058,female,pear,0.619,61.6,33.53,158.8,42.4,35.2,85.1,79.8,99.0,32.4,29.8,25.9,59.3,39.9,33.5,23.3,41.3,42.5,-1.0,-0.1355,0.0,0.0518,0.4276,0.0,0.2851,-0.5,-1.0,-0.5,-0.5,-0.1351,0.6715,1.0,-1.0,0.0074,-0.1984,1.0,-0.1361,0.0,-0.2035,0.3814,0.5382,0.0268,158.84,43.93,36.08,86.14,80.58,100.09,33.58,29.37,25.64,58.4,38.97,33.37,23.24,41.28,42.47,0.8061,0.8051,1.2045,1.2176,1.4862,1.4986,1.0664,1.069,1.1633,1.1619,0.3807,0.3898,0.5025,0.5029,0.4982,0.51,0.3556,0.3605,0.6955,0.6964,1.0291,1.0288,0.7469,0.7537,0.8691,0.873,0.4283,0.4389
char_00059,female,pear,1.147,41.4,21.33,162.3,38.6,32.38,77.3,67.57,86.92,29.62,22.16,21.58,50.4,30.4,33.95,24.24,39.65,43.6,1.0,-0.4566,0.0,0.0188,0.0,1.0,0.7315,-0.5,0.6001,-0.5,-0.5,-0.0596,0.8437,0.4974,-1.0,0.1148,-0.1553,0.767,-1.0,0.3077,-0.2809,1.0,0.5272,0.1628,162.45,43.36,34.79,80.12,69.66,90.19,30.37,22.17,21.59,50.4,30.4,33.53,24.04,39.5,43.44,0.7774,0.7724,1.1921,1.2463,1.6579,1.6579,1.144,1.1502,1.1245,1.1257,0.3832,0.3791,0.4397,0.4399,0.4994,0.5412,0.3725,0.3857,0.714,0.717,1.0996,1.0997,0.7289,0.7293,0.9738,0.9738,0.4441,0.4808
char_00060,male,v_shape,3.442,102.5,32.57,166.6,58.2,38.3,117.1,113.2,114.0,44.7,43.3,35.7,72.4,43.5,34.6,25.3,40.2,43.4,1.0,1.0,0.0,0.2704,0.0,0.0,0.0,-0.5,-1.0,-0.473,1.0,0.0832,1.0,-1.0,1.0,-0.3,-0.1548,0.8051,1.0,1.0,-0.2651,0.7627,0.7712,0.9239,166.56,48.65,34.88,112.8,107.28,109.38,42.18,39.4,29.8,66.03,40.06,35.62,25.85,40.24,43.43,0.993,0.9808,1.5196,1.3948,1.6644,1.6483,1.0345,1.0515,0.9735,0.9697,0.3817,0.3739,0.5981,0.5967,0.497,0.4313,0.336,0.3189,0.7312,0.7257,1.0796,1.0793,0.9954,0.9835,0.8245,0.7563,0.5105,0.4448
char_00061,male,v_shape,1.607,96.6,26.32,182.1,53.5,35.4,116.1,105.1,102.4,42.8,37.0,33.6,63.1,40.7,38.0,28.8,44.9,50.2,1.0,1.0,0.3432,0.1854,0.0,0.0,0.0,-0.5,-0.6834,-0.3361,1.0,0.3246,1.0,-1.0,1.0,-0.1063,0.1597,0.526,1.0,1.0,-0.0307,-0.3214,0.9725,0.0963,181.66,49.43,33.52,114.34,102.52,100.79,42.25,35.11,30.64,59.96,38.91,38.42,29.04,45.26,50.61,1.0264,1.0172,1.5113,1.4746,1.5504,1.541,1.1047,1.1153,0.882,0.8815,0.3686,0.3695,0.5864,0.5856,0.4608,0.4323,0.3457,0.3326,0.7579,0.7559,1.118,1.1182,0.9091,0.9023,0.9081,0.8727,0.5225,0.4904
char_00062,female,hourglass,0.872,59.7,32.58,158.7,40.7,35.4,85.7,75.3,99.8,30.7,28.1,25.9,59.0,35.6,32.3,23.7,38.8,41.9,1.0,-0.8147,0.0,0.079,0.0,0.519,0.6024,-0.5,0.0531,-0.5,-0.5,-0.0989,1.0,0.7735,-0.0286,0.2076,-0.2233,0.9855,-1.0,0.0,-0.3266,1.0,0.4191,0.357,158.76,43.57,36.99,87.48,76.6,101.86,31.71,27.75,25.23,58.4,35.27,32.07,23.59,38.75,41.84,0.7545,0.752,1.1497,1.1779,1.6573,1.6558,1.1381,1.142,1.1645,1.1644,0.3582,0.3625,0.4763,0.4752,0.4749,0.4981,0.3547,0.3631,0.7337,0.7356,1.0799,1.0797,0.7893,0.7868,0.9217,0.9092,0.4078,0.4277
char_00063,female,rectangle,1.019,56.1,32.25,153.7,42.6,31.5,89.7,77.6,93.6,30.2,28.5,24.5,59.7,33.5,31.5,22.1,39.8,43.0,1.0,-0.4601,0.0,0.0724,0.0,0.1251,0.0076,1.0,-1.0,-0.5,-0.5,-0.2281,0.5456,0.15,0.9901,-0.3,-0.2259,0.4086,-1.0,0.0,-0.3373,1.0,0.3861,0.1419,154.97,43.78,33.66,90.76,78.29,94.51,32.36,27.93,24.16,57.96,32.68,31.49,22.1,38.68,41.76,0.8291,0.8284,1.3524,1.3007,1.7821,1.7736,1.1559,1.1593,1.0435,1.0413,0.3367,0.3565,0.4774,0.4819,0.4749,0.4824,0.3365,0.3562,0.7016,0.7018,1.0804,1.0796,0.8507,0.8547,0.8596,0.865,0.4551,0.4632
