char_id,height_cm,neck_circ_cm,chest_circ_cm,waist_circ_cm,hip_circ_cm,mid_thigh_circ_cm,calf_circ_cm,bicep_circ_cm,forearm_circ_cm,wrist_circ_cm,shoulder_width_cm,hip_width_cm,upper_arm_length_cm,forearm_length_cm,trochanterion_height_cm,tibial_height_cm,weight_kg,gender,navy_bfp
ansur_00168,169.8,34.9,99.9,101.9,111.5,66.7,38.7,31.3,27.5,15.4,46.4,39.3,36.1,25.4,89.7,47.5,78.2,female,44.74
ansur_00169,172.3,40.0,109.8,97.9,98.6,59.2,36.9,33.3,29.1,16.5,51.1,32.1,35.8,25.4,89.8,47.3,82.3,male,25.27
ansur_00170,153.0,31.4,86.5,78.4,106.0,64.6,36.4,30.6,28.2,14.5,41.8,36.6,32.2,24.2,79.9,41.5,60.8,female,38.23
ansur_00171,157.8,37.2,95.3,85.7,92.6,57.0,34.8,32.3,27.7,15.7,45.4,31.1,31.5,22.3,77.8,40.0,62.7,male,21.33
ansur_00172,158.1,32.5,99.8,91.7,102.3,61.6,36.8,30.8,27.2,15.2,46.5,35.4,31.4,22.8,79.4,41.3,67.4,female,40.67
ansur_00173,171.8,39.1,102.4,97.9,99.0,59.7,39.5,31.7,28.8,17.5,49.5,33.8,37.2,25.8,89.6,47.1,77.8,male,25.94
ansur_00174,160.9,33.8,93.0,86.5,103.2,64.7,39.1,33.3,27.4,15.5,45.6,33.8,34.3,26.0,85.4,45.6,68.6,female,37.43
ansur_00175,179.9,39.0,104.3,98.4,107.0,63.9,39.6,34.9,31.8,18.6,52.2,36.4,36.1,25.9,90.7,48.0,88.2,male,24.91
ansur_00176,164.4,34.9,93.4,84.7,101.5,59.7,36.8,31.3,26.6,15.8,44.5,35.8,34.5,26.8,86.8,43.4,67.0,female,34.39
ansur_00177,174.0,34.8,90.2,72.1,84.7,50.7,34.4,30.4,28.0,16.5,46.5,29.0,35.3,27.1,95.0,50.2,59.0,male,8.55
ansur_00178,154.8,31.3,85.6,78.5,101.1,64.4,39.3,32.0,27.4,15.4,43.7,33.4,32.9,25.3,82.1,42.4,63.5,female,35.52
ansur_00179,170.2,38.0,100.8,88.5,93.9,55.5,34.7,32.5,28.5,16.7,48.6,32.8,34.3,25.2,86.7,45.1,73.0,male,20.54
ansur_00180,160.6,35.3,97.9,100.4,108.4,68.2,41.8,33.2,28.7,16.0,45.7,36.9,33.3,23.7,80.1,40.8,77.3,female,45.09
ansur_00181,173.7,41.8,102.7,96.1,105.4,64.9,39.4,36.3,32.2,18.0,51.8,35.5,35.7,25.5,89.6,46.8,86.4,male,22.63
ansur_00182,164.2,30.4,85.2,75.9,94.5,54.3,35.4,27.4,25.5,15.2,42.0,34.2,33.8,24.8,86.1,42.1,55.5,female,28.94
ansur_00183,173.0,40.6,104.4,99.6,104.6,64.1,41.0,36.6,31.4,17.5,51.5,35.4,35.4,25.6,90.9,46.1,86.6,male,25.85
ansur_00184,162.2,34.7,101.4,95.5,110.4,64.9,37.1,33.3,27.6,15.5,47.1,38.0,33.6,23.9,82.3,40.4,72.7,female,43.72
ansur_00185,178.5,36.6,91.7,83.8,99.7,60.9,36.4,32.0,27.7,18.0,47.5,33.0,35.9,27.0,92.8,47.9,73.7,male,16.56
ansur_00186,166.9,33.2,84.1,69.4,94.7,59.2,37.5,26.5,24.7,15.1,43.5,31.5,34.7,25.4,85.9,43.1,59.3,female,23.48
ansur_00187,181.7,35.8,91.7,75.2,88.4,50.7,35.3,30.3,27.9,18.0,46.7,32.0,39.4,29.1,98.3,50.6,65.4,male,9.28
ansur_00188,174.5,35.8,105.7,106.8,120.5,79.1,45.3,36.0,29.4,16.7,50.8,39.4,35.8,27.3,91.0,48.3,99.8,female,48.56
ansur_00189,184.3,36.1,92.4,77.5,93.1,53.2,35.3,29.1,27.1,18.1,49.2,33.1,37.7,27.3,96.0,49.2,69.6,male,10.69
ansur_00190,149.5,31.2,98.6,94.8,99.9,59.3,33.0,27.5,24.6,14.4,45.8,34.8,29.8,22.6,75.1,37.8,58.1,female,43.92
ansur_00191,179.1,37.9,99.4,80.9,97.3,57.6,38.0,36.2,31.0,17.8,49.3,34.9,37.2,27.1,95.0,50.1,77.5,male,12.98
ansur_00192,149.3,33.9,95.1,91.2,104.5,62.4,37.0,30.1,26.5,14.7,45.9,35.1,30.0,22.4,75.3,39.9,64.2,female,43.23
ansur_00193,165.7,36.3,100.1,86.2,99.9,62.9,39.4,33.1,26.9,15.5,49.3,33.2,33.4,24.2,85.6,45.3,72.7,male,20.91
ansur_00194,164.1,36.3,106.8,98.9,102.7,61.2,39.4,32.8,27.5,16.0,47.4,35.6,34.9,24.2,85.7,44.8,75.8,female,40.74
ansur_00195,170.1,37.6,106.9,102.7,98.8,61.3,36.7,34.8,30.6,17.4,47.2,33.0,34.7,26.1,89.1,47.3,79.7,male,30.04
ansur_00196,160.7,32.9,94.5,88.7,105.1,64.8,39.0,31.0,26.3,15.4,45.4,38.1,33.0,23.9,79.5,42.4,68.3,female,39.72
ansur_00197,178.6,37.4,99.5,79.7,100.7,58.6,37.7,32.0,28.8,17.0,48.7,34.4,36.1,26.4,91.3,46.9,74.4,male,12.45
ansur_00198,156.0,31.0,82.6,69.8,87.1,50.8,32.0,26.5,23.7,14.5,41.0,31.0,31.4,23.5,80.8,40.6,47.1,female,23.59
ansur_00199,175.5,39.8,110.4,108.2,111.8,71.3,39.8,38.6,32.0,18.5,54.3,37.6,35.9,27.2,91.0,47.0,96.8,male,30.94
ansur_00200,162.5,33.3,97.8,82.2,97.5,61.9,37.0,30.7,26.1,15.4,44.5,33.4,32.4,24.7,82.2,42.0,66.5,female,32.55
ansur_00201,179.1,38.7,104.5,94.2,96.5,59.7,38.8,39.2,32.5,18.5,50.7,31.7,38.3,28.0,95.1,50.1,86.6,male,22.51
ansur_00202,167.0,31.8,97.8,88.5,102.7,63.9,36.4,30.5,23.8,14.7,44.8,35.6,34.1,24.1,85.8,42.4,68.5,female,37.42
ansur_00203,175.9,36.5,101.5,87.1,99.7,59.8,38.8,31.3,27.9,16.7,48.4,33.9,37.0,26.6,93.7,48.0,74.2,male,19.61
ansur_00204,161.6,31.9,87.0,76.4,94.7,54.1,35.4,27.2,25.6,15.6,44.0,33.2,32.1,23.5,80.8,41.2,57.9,female,29.21
ansur_00205,179.0,37.8,110.9,91.2,108.9,68.0,39.3,37.1,31.1,17.8,51.3,35.8,37.5,27.6,92.9,49.6,92.0,male,21.09
ansur_00206,158.2,33.8,108.0,94.3,96.6,53.0,35.2,30.2,26.1,15.7,46.1,34.0,32.4,22.6,80.5,42.1,64.7,female,38.69
ansur_00207,178.2,39.0,99.1,87.3,98.3,62.7,39.2,32.5,28.6,17.5,49.0,33.8,32.7,25.5,90.5,46.5,81.4,male,17.48
ansur_00208,173.0,30.5,92.1,80.9,95.1,54.2,32.5,25.3,24.4,14.6,45.5,34.3,36.5,27.4,92.0,47.4,59.1,female,29.46
ansur_00209,183.9,35.0,84.4,78.5,89.0,51.7,37.6,29.4,27.8,17.5,40.7,31.7,37.4,26.7,95.4,50.1,64.6,male,12.61
ansur_00210,150.1,29.7,84.6,73.9,87.4,49.7,30.4,24.7,22.5,13.6,40.3,30.8,30.1,21.2,77.0,39.4,45.0,female,28.36
ansur_00211,188.0,39.1,117.6,102.3,105.9,63.2,39.3,34.7,31.1,17.4,53.0,35.6,39.0,29.5,100.3,53.0,95.4,male,25.89
ansur_00212,151.5,32.4,95.9,82.6,96.0,54.6,36.1,28.8,27.4,15.5,43.3,34.5,30.7,21.3,75.1,38.0,57.2,female,35.43
ansur_00213,173.8,40.7,108.5,92.4,101.8,62.3,40.2,38.0,31.9,18.1,52.7,33.4,37.6,26.1,91.9,46.6,85.3,male,20.78
ansur_00214,157.6,35.0,102.2,96.2,103.0,63.2,38.3,32.6,28.5,16.0,47.8,35.9,32.8,23.3,79.9,41.5,72.1,female,41.98
ansur_00215,173.4,41.0,108.5,100.1,104.7,64.8,42.0,35.6,32.5,18.1,55.0,34.7,35.7,26.0,90.1,46.8,90.0,male,25.84
ansur_00216,162.8,32.6,87.8,84.9,102.9,64.5,36.4,29.9,25.9,15.2,42.9,35.7,33.5,24.5,87.7,44.6,67.6,female,36.61
ansur_00217,181.9,41.1,102.1,90.1,98.8,59.0,34.7,35.3,30.3,16.8,50.7,33.1,39.8,29.5,99.6,50.5,83.5,male,17.39
ansur_00218,158.6,34.1,102.9,95.1,104.8,61.4,36.5,31.7,25.9,15.2,47.5,35.4,32.4,22.4,79.0,40.1,71.1,female,42.4
ansur_00219,168.3,39.8,109.6,95.8,100.3,65.1,39.7,37.2,31.2,17.0,53.1,32.8,33.4,25.4,89.6,45.6,85.1,male,24.74
ansur_00220,173.7,33.8,93.6,88.9,108.3,66.7,43.8,31.7,28.3,16.3,44.8,37.4,34.3,24.2,87.8,46.6,79.1,female,37.51
ansur_00221,181.5,40.8,106.3,97.2,105.2,65.5,39.8,34.4,29.9,17.8,50.5,35.8,38.0,27.3,96.7,50.3,89.7,male,22.71
ansur_00222,157.6,29.6,83.4,79.0,97.4,56.0,35.3,26.6,23.8,15.2,41.7,34.6,30.5,23.3,80.9,42.6,53.6,female,34.04
ansur_00223,181.5,39.5,103.0,93.9,106.8,63.2,37.2,37.0,31.7,17.9,52.3,37.2,36.8,26.7,91.6,48.4,87.2,male,21.36
ansur_00224,162.6,32.4,93.1,81.1,96.6,59.6,37.8,28.7,25.7,15.2,43.9,32.2,33.0,25.9,85.2,44.0,63.9,female,31.99
ansur_00225,167.3,40.8,110.6,100.3,102.2,64.2,36.6,37.3,30.1,16.7,52.7,34.3,34.7,25.5,84.5,43.3,82.2,male,27.19
ansur_00226,160.4,32.6,98.1,83.1,99.1,58.2,34.8,29.0,24.7,14.3,47.2,35.6,31.1,24.1,82.2,43.0,62.8,female,34.63
ansur_00227,183.1,44.5,116.3,113.9,107.2,67.2,43.3,39.3,32.9,20.1,55.1,35.4,36.7,27.7,95.1,50.8,111.2,male,30.19
ansur_00228,167.3,34.0,103.7,95.8,106.9,62.1,42.3,27.6,25.3,15.3,48.0,37.1,34.3,24.7,86.9,44.1,78.8,female,41.36
ansur_00229,179.5,39.8,108.9,116.2,115.3,69.2,41.9,35.6,32.0,18.5,50.4,38.0,34.6,27.1,95.9,50.0,98.7,male,34.38
ansur_00230,164.2,30.4,98.1,76.1,95.5,57.0,35.8,27.7,25.1,14.9,40.8,33.5,33.3,23.6,83.7,43.2,59.8,female,29.55
ansur_00231,184.5,44.8,114.9,111.1,112.4,70.6,47.8,36.7,32.1,18.5,54.0,36.8,37.7,28.3,98.3,50.9,110.5,male,28.25
ansur_00232,153.8,34.2,105.2,107.0,107.9,67.5,39.6,33.4,27.3,15.4,48.2,38.0,31.0,23.2,79.1,39.9,75.2,female,49.8
ansur_00233,168.7,37.8,104.1,90.0,96.5,60.6,39.0,36.2,30.1,17.4,50.1,33.2,35.2,24.3,83.6,44.0,78.2,male,22.04
ansur_00234,157.4,35.5,102.8,92.3,100.5,60.5,36.0,30.6,27.6,15.1,47.0,32.9,33.0,24.5,84.0,42.6,68.6,female,38.99
ansur_00235,175.6,40.1,105.6,99.8,99.7,61.7,39.0,35.1,31.9,18.3,49.7,33.7,36.9,27.6,93.9,47.9,86.9,male,25.84
ansur_00236,163.7,33.2,94.6,94.9,105.5,60.5,36.0,31.6,27.7,15.3,43.9,37.6,33.2,24.6,84.6,42.6,66.8,female,41.65
ansur_00237,184.6,46.4,135.8,133.0,123.4,79.7,44.3,44.5,36.1,20.0,60.7,40.2,38.1,27.8,101.1,52.6,141.3,male,38.21
ansur_00238,162.0,31.7,93.0,85.8,97.6,58.9,35.7,26.8,26.0,15.0,44.8,34.2,33.0,24.1,84.9,41.8,61.3,female,35.2
ansur_00239,165.7,39.5,102.5,89.7,100.8,63.4,38.8,38.5,32.5,18.3,52.7,33.7,33.5,24.5,85.1,43.6,78.9,male,21.13
ansur_00240,173.3,32.2,93.7,85.9,104.1,60.0,39.3,29.0,26.6,16.5,46.5,36.2,35.6,26.7,91.0,48.0,74.2,female,35.14
ansur_00241,163.2,35.5,100.0,91.1,93.3,56.3,37.2,31.5,27.2,16.1,49.5,31.5,33.1,25.9,83.7,44.0,69.0,male,25.41
ansur_00242,152.6,32.5,81.0,72.1,87.6,53.1,34.8,28.0,26.0,15.2,42.0,29.3,30.5,23.1,77.1,39.9,52.2,female,25.25
ansur_00243,173.5,39.0,102.6,86.1,100.3,56.8,39.9,32.2,30.5,18.1,49.9,35.1,36.4,27.4,91.2,48.2,79.2,male,17.35
ansur_00244,173.2,36.2,99.1,90.8,106.9,65.6,39.0,34.9,29.0,15.7,45.4,36.8,35.2,25.9,88.7,47.0,76.7,female,36.8
ansur_00245,172.6,38.4,98.9,92.0,91.2,54.9,33.9,33.4,28.1,16.4,49.0,32.6,35.8,26.6,89.7,46.0,69.9,male,22.34
ansur_00246,162.4,35.5,98.5,88.0,103.0,58.6,34.5,27.2,24.7,15.3,47.1,35.2,33.9,25.3,80.3,42.8,66.1,female,36.85
ansur_00247,187.7,43.6,125.1,119.2,117.6,69.4,45.6,35.7,32.8,19.0,55.9,39.8,39.7,27.4,97.3,51.2,121.2,male,32.63
ansur_00248,150.7,32.5,84.4,75.9,90.2,54.2,34.2,29.2,26.5,15.0,41.6,31.7,30.2,21.5,79.5,38.1,50.5,female,29.26
ansur_00249,188.7,38.0,103.0,101.2,101.3,58.5,38.2,35.7,31.0,19.1,51.9,35.0,35.8,29.4,95.4,50.1,87.8,male,25.78
ansur_00250,156.0,34.4,96.5,91.9,103.3,61.8,37.3,32.3,26.0,14.6,43.1,35.7,31.9,23.4,79.4,41.1,63.7,female,40.93
ansur_00251,176.5,36.2,97.0,84.5,91.1,54.7,39.1,33.0,29.8,17.1,46.9,31.5,37.7,27.4,98.4,51.5,70.6,male,17.77
ansur_00252,164.0,33.5,98.5,90.8,98.0,60.7,37.3,32.6,27.7,15.2,45.1,33.6,34.1,24.6,88.5,45.2,66.6,female,36.34
ansur_00253,179.3,39.3,103.5,84.3,98.4,62.0,38.7,36.7,33.4,17.2,50.6,32.8,39.1,28.9,99.7,50.9,82.2,male,14.65
ansur_00254,167.5,31.0,86.2,73.1,96.5,57.2,36.2,28.6,26.2,15.4,41.7,33.3,33.6,25.8,85.7,44.6,61.0,female,27.38
ansur_00255,184.9,43.7,107.6,91.0,105.4,67.8,40.8,39.1,33.5,18.3,52.6,33.9,36.8,28.2,94.7,50.5,99.2,male,15.57
ansur_00256,152.6,32.4,86.3,82.0,97.5,59.7,36.2,28.7,24.5,15.3,44.2,34.0,31.3,23.2,78.8,39.6,58.1,female,35.55
ansur_00257,181.1,38.2,103.8,87.9,95.7,55.4,38.0,32.4,30.4,17.9,49.7,32.3,38.2,26.9,96.2,49.3,76.0,male,18.05
ansur_00258,162.3,31.9,87.0,82.1,93.2,60.1,36.3,29.0,26.1,15.1,44.5,30.8,33.5,24.4,84.6,42.5,60.9,female,31.13
ansur_00259,173.9,42.3,111.3,103.1,107.4,67.5,46.1,39.1,32.5,18.4,52.5,35.0,36.1,26.5,91.0,47.1,98.8,male,26.82
ansur_00260,158.4,32.0,81.5,74.0,105.4,63.4,37.2,29.9,25.0,13.9,42.1,36.4,30.8,23.2,78.6,40.9,57.5,female,34.12
ansur_00261,166.8,37.7,101.1,92.9,102.8,64.4,37.6,34.1,28.5,16.1,46.0,35.1,35.5,25.9,89.7,46.5,75.9,male,24.47
ansur_00262,167.1,35.2,105.7,102.4,110.0,66.4,39.8,30.2,27.6,15.8,47.7,38.9,34.9,24.1,84.6,44.4,79.7,female,44.9
ansur_00263,178.8,37.4,102.4,99.4,107.3,66.9,42.4,34.9,30.9,18.4,50.8,36.3,38.7,28.7,94.3,50.5,89.8,male,26.7
ansur_00264,155.2,34.2,113.7,93.2,109.0,66.5,36.9,34.9,27.6,15.8,46.8,36.5,33.1,22.0,80.5,40.2,74.5,female,44.25
ansur_00265,174.6,39.5,99.7,81.5,96.8,60.8,37.8,37.6,31.9,17.2,51.2,32.2,35.9,27.7,98.9,50.9,78.2,male,12.88
ansur_00266,163.3,32.7,87.4,82.7,98.1,58.3,36.8,30.0,26.2,15.1,43.6,34.7,32.6,24.3,83.3,42.3,61.4,female,33.16
ansur_00267,175.0,41.0,105.7,98.3,100.1,58.8,36.7,33.9,31.0,17.6,49.3,33.9,36.1,26.4,93.6,48.0,83.1,male,24.41
ansur_00268,153.0,33.2,100.4,89.6,106.1,63.4,38.4,31.2,26.0,15.9,43.9,37.7,29.9,23.0,78.8,39.9,67.7,female,42.5
ansur_00269,181.0,44.2,108.2,100.4,110.9,72.3,42.6,36.8,32.9,18.6,53.9,38.5,37.5,27.1,95.5,50.9,99.6,male,22.66
ansur_00270,160.6,29.4,84.4,73.8,96.8,54.9,32.0,23.8,22.1,14.2,41.7,35.2,33.2,24.5,84.1,43.1,50.8,female,30.49
ansur_00271,171.0,39.8,100.2,82.5,96.3,61.1,38.7,37.3,30.9,16.4,48.3,32.9,34.4,23.8,85.7,43.8,74.2,male,14.13
ansur_00272,161.7,33.8,95.0,83.2,103.3,61.2,35.3,29.7,25.4,14.8,42.2,35.0,33.2,24.5,82.1,45.1,63.3,female,35.75
ansur_00273,184.7,39.9,113.2,107.7,106.2,66.7,37.7,37.1,31.4,17.7,53.8,36.8,38.7,28.8,100.6,50.6,96.8,male,29.05
ansur_00274,164.5,33.6,101.3,85.1,104.2,65.7,39.3,29.9,26.3,15.8,45.6,36.4,32.6,24.1,83.2,42.0,71.1,female,36.4
ansur_00275,181.1,38.1,112.3,95.2,107.6,67.8,42.1,35.7,28.4,17.3,51.8,36.6,35.0,27.1,93.3,49.7,91.6,male,23.24
ansur_00276,168.1,33.6,96.0,85.9,104.9,65.8,39.1,31.1,26.5,15.8,45.6,36.9,32.9,26.9,90.6,46.6,72.7,female,36.16
ansur_00277,178.0,42.7,117.5,104.7,111.9,71.2,42.2,45.0,34.1,17.9,55.4,37.1,37.6,29.7,96.1,49.4,108.0,male,26.84
ansur_00278,165.5,32.0,99.2,90.6,105.0,57.8,37.1,29.5,26.1,16.2,42.6,36.4,33.7,24.6,86.5,43.5,67.9,female,39.65
ansur_00279,174.0,38.7,102.1,85.1,97.9,61.2,38.5,35.7,29.6,17.2,50.8,33.6,34.7,25.0,90.0,45.1,78.8,male,16.7
ansur_00280,162.6,34.9,106.9,102.8,113.6,70.2,40.6,34.2,29.0,15.9,47.3,38.7,33.5,24.2,82.4,44.0,83.3,female,47.76
ansur_00281,179.7,40.6,111.5,92.0,105.5,67.3,42.3,39.1,35.1,18.2,52.2,35.3,35.5,26.7,93.2,48.2,94.9,male,19.54
ansur_00282,163.5,32.0,83.8,78.6,99.0,59.7,38.0,29.2,24.0,15.2,43.0,33.5,33.7,24.4,85.6,45.0,62.2,female,31.9
ansur_00283,175.5,39.0,111.2,93.4,104.2,66.2,41.4,41.3,33.7,17.3,52.2,34.9,36.2,27.7,93.5,50.0,90.6,male,22.38
ansur_00284,157.2,33.3,96.2,85.3,96.6,59.4,33.8,31.0,28.1,15.2,45.9,33.0,32.6,24.5,81.1,41.9,61.6,female,35.01
ansur_00285,184.2,41.1,116.5,111.4,116.3,72.2,42.1,36.1,31.9,19.1,55.1,39.4,39.6,29.0,99.0,52.4,106.9,male,30.49
ansur_00286,160.8,29.8,89.9,74.5,95.0,57.0,36.2,27.0,24.3,15.5,42.3,31.9,34.3,24.1,81.8,42.5,57.3,female,29.68
ansur_00287,165.6,40.1,105.6,96.7,106.3,68.3,41.3,37.7,29.9,16.5,50.2,35.3,34.1,25.7,87.5,45.8,87.4,male,25.63
ansur_00288,166.2,30.8,82.8,73.7,92.5,52.7,32.4,25.6,24.4,14.2,41.2,33.7,33.2,23.9,83.9,43.1,50.7,female,26.06
ansur_00289,177.6,40.4,104.8,100.7,104.8,63.4,39.7,34.0,29.0,17.8,50.4,36.8,37.6,28.0,93.5,47.9,87.9,male,25.87
ansur_00290,158.2,32.5,94.0,80.2,99.8,59.4,35.5,27.8,24.9,15.4,44.4,33.3,32.4,24.1,82.0,40.1,61.1,female,34.22
ansur_00291,185.9,41.2,113.7,110.9,118.0,74.2,45.0,39.1,34.6,18.6,53.6,40.5,37.0,27.2,97.9,51.3,115.4,male,29.89
ansur_00292,170.1,36.1,115.6,104.5,111.4,69.0,35.6,36.7,27.9,16.2,53.0,36.8,33.8,26.8,89.3,47.6,86.6,female,45.18
ansur_00293,168.5,41.2,104.1,82.7,98.7,61.3,39.6,36.1,31.7,18.2,50.9,32.6,35.3,25.0,86.1,44.0,79.0,male,13.51
ansur_00294,160.2,32.0,88.6,76.3,92.5,52.5,31.6,28.0,23.3,14.4,41.8,32.0,32.6,24.1,79.0,40.4,52.3,female,28.35
ansur_00295,177.5,39.0,102.7,94.7,107.8,68.5,42.3,34.4,30.8,18.2,51.2,35.8,35.9,26.3,94.6,48.7,88.7,male,22.92
ansur_00296,154.9,33.6,99.1,95.5,109.0,63.5,35.0,28.7,25.8,15.6,45.1,37.3,32.0,24.4,77.3,40.8,67.6,female,45.55
ansur_00297,182.5,39.8,102.1,88.1,101.6,62.9,41.2,39.0,32.8,17.5,50.0,32.7,39.2,31.0,103.6,54.2,86.6,male,16.75
ansur_00298,156.1,30.7,89.9,71.9,92.0,57.0,33.3,28.0,25.8,15.3,40.9,30.7,32.6,25.2,80.2,41.4,54.9,female,27.56
ansur_00299,193.1,38.6,100.1,83.3,97.8,56.2,38.4,31.7,28.8,17.7,51.2,33.5,40.6,29.3,104.5,54.8,80.6,male,12.14
ansur_00300,167.7,31.4,88.9,74.6,93.5,54.6,33.8,28.3,25.4,15.3,42.6,31.9,35.2,27.7,89.0,47.9,57.1,female,26.35
ansur_00301,178.9,41.5,112.6,96.3,105.8,65.8,45.1,34.8,32.1,18.8,54.7,35.6,36.1,26.9,96.2,49.6,96.6,male,22.07
ansur_00302,159.4,30.9,90.7,87.4,103.5,64.2,37.7,32.3,26.9,15.2,44.7,35.3,32.5,24.3,84.4,41.9,64.4,female,39.66
ansur_00303,181.9,44.7,122.5,110.0,107.8,68.7,42.7,39.5,33.8,18.1,56.2,35.7,36.7,27.2,94.3,48.1,109.9,male,28.11
ansur_00304,162.8,33.0,94.0,77.2,101.8,63.4,35.7,30.5,26.4,15.0,44.3,35.2,32.2,22.7,81.9,42.0,64.9,female,32.28
ansur_00305,178.2,38.7,107.0,85.2,95.1,57.0,37.5,33.4,29.4,17.7,51.0,33.9,34.7,26.1,94.0,49.1,77.1,male,16.06
ansur_00306,154.9,33.4,94.9,80.2,97.2,56.9,36.4,26.6,24.5,14.6,44.7,33.8,32.9,22.5,77.4,38.3,59.2,female,33.41
ansur_00307,172.1,40.0,110.2,94.1,112.3,71.2,42.7,40.0,31.5,17.9,53.8,38.4,35.7,24.7,88.7,46.0,95.1,male,22.77
ansur_00308,155.9,31.1,86.6,71.9,97.4,56.5,36.5,27.1,25.0,15.1,41.3,33.6,32.4,22.3,77.1,39.0,56.3,female,30.22
ansur_00309,191.0,44.2,119.4,102.6,111.8,71.2,43.6,45.0,34.1,18.3,57.2,35.7,37.4,29.8,103.2,53.6,111.8,male,22.46
ansur_00310,161.9,30.7,90.7,86.2,95.5,53.2,33.3,27.1,24.6,15.2,43.6,34.1,33.0,22.8,80.7,40.8,58.0,female,34.9
ansur_00311,180.4,40.2,109.7,97.8,105.2,62.9,38.8,37.7,31.9,18.1,51.4,35.9,37.8,26.7,95.6,49.8,89.5,male,23.68
ansur_00312,169.0,34.9,98.3,104.4,108.8,66.1,38.5,35.1,29.0,15.4,45.0,36.6,34.3,26.2,87.4,44.9,81.0,female,44.86
ansur_00313,178.2,44.1,120.8,115.0,114.1,69.8,43.7,37.7,31.5,17.8,56.9,38.5,36.1,26.2,96.1,49.8,106.0,male,31.81
ansur_00314,169.8,31.6,89.5,81.7,100.1,59.6,40.5,28.9,25.6,14.7,44.7,35.5,34.8,26.0,86.3,42.4,64.9,female,32.5
ansur_00315,177.7,40.3,111.6,93.5,105.6,68.0,44.2,38.9,32.2,17.3,54.4,35.0,35.3,27.4,95.7,49.7,95.1,male,21.17
ansur_00316,170.5,33.8,89.2,81.7,99.7,57.8,35.0,30.9,27.0,16.7,43.8,34.3,35.8,25.8,86.4,44.3,65.4,female,31.09
ansur_00317,166.5,37.5,99.5,92.3,96.0,56.7,38.5,33.1,28.8,16.4,48.3,32.5,33.1,27.0,86.6,43.7,72.1,male,24.26
ansur_00318,162.5,29.8,87.5,81.6,95.5,57.6,33.6,25.9,24.0,14.5,41.0,32.5,33.7,25.1,86.4,42.3,57.0,female,32.98
ansur_00319,180.3,37.4,109.2,97.3,103.4,64.2,37.7,34.4,30.0,18.7,51.4,35.3,37.8,26.7,95.7,48.4,87.2,male,25.16
ansur_00320,166.6,32.9,101.2,93.9,113.9,69.7,38.3,32.4,26.5,15.3,47.4,41.2,33.1,24.1,84.1,44.9,80.5,female,44.1
ansur_00321,187.9,41.6,107.9,90.8,104.6,66.9,43.8,38.7,33.1,18.6,54.9,33.4,38.1,28.8,102.0,54.1,97.8,male,16.55
ansur_00322,155.9,31.5,102.6,86.3,103.5,64.1,39.3,31.4,26.5,14.4,44.3,35.7,31.2,21.8,79.1,39.1,67.1,female,39.85
ansur_00323,173.3,41.6,117.9,111.1,113.2,68.4,40.6,37.6,31.3,17.2,54.2,38.2,36.4,26.3,91.5,47.6,97.4,male,31.92
ansur_00324,159.5,31.4,97.7,91.5,106.4,64.7,36.4,28.1,24.6,14.5,45.0,36.4,33.4,24.0,82.4,41.9,67.3,female,42.46
ansur_00325,183.5,41.4,108.4,103.1,107.2,64.4,42.2,35.9,32.7,18.3,52.0,35.7,38.1,27.4,98.4,51.0,95.8,male,25.73
ansur_00326,163.4,30.7,81.2,76.4,93.2,56.2,33.8,25.9,23.0,14.0,44.0,33.6,33.1,23.5,85.0,43.5,55.0,female,28.59
ansur_00327,179.2,42.5,115.0,116.4,122.3,77.4,44.4,40.1,31.7,18.3,56.6,40.8,35.6,27.1,94.6,49.0,112.3,male,33.19
ansur_00328,164.3,33.2,91.3,89.9,106.8,68.4,37.4,30.3,24.9,15.0,46.5,35.8,33.8,26.3,87.1,45.2,70.8,female,39.91
ansur_00329,172.1,41.4,109.8,100.6,104.8,63.7,41.3,36.2,30.1,17.8,51.8,35.6,34.3,25.6,88.7,46.5,90.0,male,26.14
ansur_00330,166.7,29.9,94.3,78.2,93.3,53.9,31.1,26.4,23.4,14.7,40.3,33.1,33.7,24.8,82.8,44.4,53.8,female,29.1
ansur_00331,171.1,42.4,114.2,101.8,109.7,70.5,39.3,39.8,31.3,17.7,53.2,35.1,36.1,26.4,89.8,46.8,94.8,male,26.44
ansur_00332,166.1,33.7,103.2,89.7,105.1,66.9,40.8,34.0,29.5,16.3,47.4,35.3,35.5,26.6,87.8,44.6,77.1,female,38.4
ansur_00333,180.9,41.9,107.1,99.2,105.2,65.2,42.3,36.6,32.0,17.9,53.1,35.8,37.9,26.5,95.6,48.9,95.0,male,23.4
ansur_00334,156.0,32.1,87.8,81.7,100.8,60.8,35.4,30.0,25.5,15.0,41.6,33.9,33.2,24.9,82.2,42.4,60.2,female,36.19
ansur_00335,166.4,35.5,102.1,90.8,97.7,60.9,38.5,33.8,28.8,16.1,48.9,32.6,33.9,24.2,87.9,44.2,73.9,male,24.62
ansur_00336,161.0,33.5,97.1,90.0,106.2,66.9,38.1,32.9,26.6,15.4,46.5,35.5,34.5,26.7,82.9,42.8,71.9,female,40.43
ansur_00337,180.7,42.4,124.1,105.3,108.6,65.9,42.7,39.7,33.5,18.9,54.9,36.8,36.8,27.4,94.8,49.6,103.6,male,26.92
