char_id,height_cm,neck_circ_cm,chest_circ_cm,waist_circ_cm,hip_circ_cm,mid_thigh_circ_cm,calf_circ_cm,bicep_circ_cm,forearm_circ_cm,wrist_circ_cm,shoulder_width_cm,hip_width_cm,upper_arm_length_cm,forearm_length_cm,trochanterion_height_cm,tibial_height_cm,weight_kg,gender,navy_bfp
bmi_hi_f_0188,167.6,38.24,117.2,117.48,119.17,74.53,47.51,41.49,33.84,18.32,57.78,40.38,33.57,25.08,87.98,46.04,103.4,female,52.79
bmi_hi_f_0189,164.6,39.72,133.9,136.2,144.62,93.41,51.63,45.4,33.36,17.32,59.38,49.54,34.86,25.41,88.97,45.1,125.2,female,67.36
bmi_hi_f_0190,152.2,39.95,120.11,118.82,122.33,80.61,40.13,39.84,30.06,16.22,52.27,41.03,31.09,23.34,79.71,41.43,99.4,female,57.86
bmi_hi_f_0191,167.5,37.69,122.99,123.17,126.87,78.9,43.91,40.05,31.16,16.81,56.18,43.33,35.48,27.64,90.52,47.31,108.2,female,57.62
bmi_hi_f_0192,165.3,37.75,120.04,118.57,129.39,80.75,46.07,41.81,32.14,17.32,52.94,44.52,33.88,25.45,85.58,44.92,105.5,female,57.47
bmi_hi_f_0193,163.6,40.3,129.02,131.49,134.0,84.07,48.84,43.07,33.39,17.4,57.15,44.08,34.63,24.53,86.65,44.39,118.9,female,62.78
bmi_hi_f_0194,164.6,38.29,124.07,120.52,130.02,83.64,45.72,42.43,32.96,17.73,53.69,43.78,32.46,23.66,86.16,45.51,109.8,female,58.33
bmi_hi_f_0195,156.6,38.61,116.55,112.74,129.38,84.43,44.68,40.67,33.01,17.22,52.69,41.95,32.26,24.85,82.67,44.41,106.2,female,57.46
bmi_hi_f_0196,168.9,37.93,120.99,115.29,128.42,81.56,46.22,40.12,31.3,17.62,55.73,45.12,36.1,26.4,90.78,47.13,104.5,female,55.04
bmi_hi_f_0197,161.1,39.45,124.4,129.66,136.58,87.47,47.23,42.3,33.28,17.37,56.36,46.83,33.06,24.46,81.07,42.21,113.0,female,63.94
bmi_hi_f_0198,151.5,35.47,120.24,111.16,124.72,78.6,41.2,37.87,29.48,15.92,51.17,42.76,31.68,21.88,76.14,39.29,90.5,female,57.78
bmi_hi_f_0199,154.3,38.04,108.77,113.56,118.88,75.3,44.41,37.66,29.89,16.35,51.0,41.07,31.96,22.35,79.28,42.85,92.0,female,54.85
bmi_hi_f_0200,157.3,41.14,138.62,131.07,127.93,79.92,45.66,44.07,32.62,16.64,58.87,43.79,31.44,23.61,80.19,41.08,106.2,female,62.1
bmi_hi_f_0201,161.4,40.32,133.59,131.55,139.0,87.96,49.13,44.97,33.95,17.89,56.84,46.47,33.17,23.1,84.52,42.44,121.2,female,64.93
bmi_hi_f_0202,149.2,38.59,115.23,116.69,124.33,82.12,47.39,44.42,31.41,16.25,55.81,40.97,30.03,24.01,76.51,41.88,102.2,female,59.14
bmi_hi_f_0203,168.2,38.16,124.02,124.78,125.68,81.22,49.48,41.47,34.19,17.64,53.4,43.11,34.16,24.31,86.28,45.9,110.8,female,57.43
bmi_hi_f_0204,162.1,36.6,110.59,108.92,117.92,75.74,41.19,37.93,30.04,16.76,51.82,40.3,34.75,25.31,87.54,45.61,94.4,female,51.22
bmi_hi_f_0205,170.8,38.39,125.96,128.65,131.36,86.68,51.46,46.12,35.23,17.59,57.92,43.71,35.47,26.64,90.18,46.16,119.9,female,59.82
bmi_hi_f_0206,154.3,39.87,120.18,122.72,125.52,79.72,43.9,43.23,33.18,16.86,52.82,41.85,32.68,23.73,82.58,43.64,102.0,female,59.77
bmi_hi_f_0207,164.5,40.12,117.79,123.67,128.24,82.04,47.59,40.6,32.49,17.45,53.34,42.51,35.01,26.07,85.76,44.24,108.7,female,58.2
bmi_hi_f_0208,162.5,40.58,120.39,115.09,118.93,74.09,41.0,40.71,31.31,17.71,53.98,38.85,34.16,25.13,83.68,44.65,98.6,female,52.3
bmi_hi_f_0209,157.3,41.34,129.4,118.92,115.5,72.06,42.38,37.99,30.69,16.2,55.7,39.55,31.51,23.31,81.14,41.81,93.9,female,53.55
bmi_hi_f_0210,168.7,41.9,128.99,133.65,137.15,89.82,51.39,48.71,36.47,17.62,58.46,45.45,34.29,24.46,88.62,47.21,123.5,female,62.64
bmi_hi_f_0211,162.4,38.83,111.86,107.62,122.22,74.9,44.26,37.85,30.2,16.71,50.09,39.85,34.12,25.18,83.92,42.69,98.3,female,51.43
bmi_hi_f_0212,157.4,41.03,126.99,129.07,135.44,90.48,48.04,45.71,34.55,16.81,58.53,44.42,33.3,24.08,79.79,42.52,114.4,female,63.88
bmi_hi_f_0213,159.6,37.81,115.3,113.36,120.42,78.07,45.01,43.38,31.13,16.82,52.99,39.3,33.63,23.62,82.08,43.56,99.4,female,53.98
bmi_hi_f_0214,152.9,38.72,118.02,118.96,123.21,76.91,43.75,40.73,30.26,15.7,50.19,41.74,31.39,23.26,77.76,40.2,91.9,female,58.46
bmi_hi_f_0215,157.3,37.61,126.0,120.75,132.14,86.45,47.06,43.99,33.79,17.2,58.03,43.75,33.86,24.38,84.59,44.27,110.2,female,61.26
bmi_hi_f_0216,162.5,39.01,115.63,111.88,129.06,83.26,48.76,43.49,33.55,16.06,50.51,43.5,33.55,25.39,85.88,45.33,104.0,female,55.34
bmi_hi_f_0217,164.5,38.23,132.99,125.57,135.49,84.86,47.11,41.2,32.21,16.63,54.54,47.16,34.85,23.77,87.27,44.47,111.1,female,61.8
bmi_hi_f_0218,166.5,36.94,115.37,108.99,123.67,77.83,44.31,38.5,31.59,17.96,52.03,41.43,34.04,24.57,85.98,43.84,99.5,female,52.1
bmi_hi_f_0219,151.9,39.23,120.06,120.15,130.85,84.28,46.83,43.76,31.92,16.61,55.71,44.02,31.89,22.79,80.95,42.89,105.5,female,61.58
bmi_hi_f_0220,157.2,37.67,118.69,123.39,128.13,81.39,42.38,39.29,30.08,15.24,54.61,43.14,32.08,23.81,83.8,42.97,98.7,female,60.82
bmi_hi_f_0221,182.0,42.61,144.53,145.88,147.38,91.55,55.56,43.34,34.11,18.35,62.43,49.88,37.82,27.68,96.02,49.19,141.6,female,65.85
bmi_hi_f_0222,160.0,41.24,132.2,134.14,131.52,84.35,44.61,43.8,33.3,17.47,55.92,43.11,33.03,23.47,91.12,45.02,114.3,female,63.49
bmi_hi_f_0223,161.7,40.55,137.45,137.9,141.38,89.58,51.53,45.2,33.13,17.88,59.35,47.53,32.86,23.63,83.52,44.84,121.7,female,67.42
bmi_hi_f_0224,159.0,41.11,129.99,136.69,131.87,84.59,47.88,44.1,32.66,16.66,55.86,45.04,32.86,21.78,83.34,42.63,112.0,female,64.7
bmi_hi_f_0225,152.2,34.11,105.21,94.39,116.29,75.38,42.64,37.71,29.46,15.68,49.24,39.19,30.36,20.86,79.6,40.93,82.4,female,48.61
bmi_hi_f_0226,166.4,40.84,128.58,130.23,132.58,85.47,46.33,42.78,33.01,18.18,55.84,44.82,34.72,23.9,87.61,45.46,112.3,female,61.04
bmi_hi_f_0227,169.5,39.21,141.32,134.6,137.97,89.87,49.58,46.96,34.85,18.48,61.91,47.18,33.9,25.57,90.21,45.96,126.9,female,63.81
bmi_hi_f_0228,149.8,35.42,108.38,104.72,112.19,69.37,45.81,33.97,28.68,15.85,47.57,37.94,31.06,21.08,77.32,38.31,81.4,female,51.23
bmi_hi_f_0229,161.2,41.73,133.36,136.21,134.33,85.25,46.17,44.54,33.65,16.91,58.13,44.57,34.6,25.25,85.54,43.51,116.8,female,64.54
bmi_hi_f_0230,152.6,39.17,123.21,120.65,128.33,83.53,44.48,42.75,34.95,17.19,55.33,41.51,30.36,22.31,78.79,38.97,105.5,female,60.72
bmi_hi_f_0231,160.4,37.03,121.46,123.47,130.56,90.08,49.77,42.28,34.65,17.31,54.58,44.14,32.32,25.87,82.55,41.01,108.8,female,61.0
bmi_hi_f_0232,163.4,37.72,118.3,115.96,131.96,84.23,48.48,38.44,32.03,16.9,54.79,45.01,35.14,26.51,87.56,46.17,107.0,female,57.95
bmi_hi_f_0233,157.9,39.34,129.6,132.62,130.09,83.26,46.65,45.25,34.08,17.41,56.35,44.13,32.89,23.66,80.68,40.97,111.7,female,63.71
bmi_hi_f_0234,162.8,43.59,132.82,130.59,136.33,87.18,50.24,45.76,34.47,18.24,59.37,44.34,34.17,25.47,87.44,46.0,122.2,female,62.4
bmi_hi_f_0235,163.7,36.79,103.4,116.86,120.36,77.76,44.63,39.7,31.3,16.88,49.49,41.03,33.56,25.99,87.13,44.57,95.1,female,54.5
bmi_hi_f_0236,159.3,41.1,127.85,127.65,126.97,82.21,44.26,42.3,30.9,16.79,54.51,42.86,29.8,23.29,80.14,42.13,104.2,female,60.14
bmi_hi_f_0237,161.3,39.73,130.98,133.27,133.31,87.33,46.37,46.86,33.72,17.01,58.43,43.0,29.9,25.35,84.81,45.33,118.2,female,63.91
bmi_hi_f_0238,151.0,37.03,119.89,111.0,118.12,76.2,43.45,37.23,30.39,16.93,51.43,40.86,31.74,22.55,77.93,38.69,91.8,female,54.92
bmi_hi_f_0239,159.2,39.07,127.64,132.64,134.66,87.39,46.52,42.59,31.46,17.16,58.05,43.14,32.42,25.38,81.65,43.23,111.8,female,64.89
bmi_hi_f_0240,162.3,41.55,127.92,126.48,135.88,89.84,50.7,47.66,35.68,18.6,56.69,44.6,35.26,26.44,90.88,47.64,122.6,female,61.73
bmi_hi_f_0241,153.2,36.93,118.01,112.81,123.72,76.83,41.91,37.71,30.76,16.08,52.04,43.04,30.51,21.2,78.84,40.32,91.4,female,57.02
bmi_hi_f_0242,164.7,37.85,127.79,118.74,125.31,75.68,44.27,38.2,29.42,16.56,50.39,43.01,34.08,22.96,86.17,43.09,103.1,female,56.26
bmi_hi_f_0243,166.3,40.52,125.39,133.83,134.99,85.21,50.08,44.35,34.17,17.33,58.56,45.4,35.08,24.89,88.27,44.37,120.3,female,63.06
bmi_hi_f_0244,165.1,40.65,132.31,134.64,131.66,87.41,48.82,44.11,34.38,18.59,57.93,44.63,33.78,23.97,86.14,42.5,120.5,female,62.54
bmi_hi_f_0245,164.6,39.71,137.17,135.54,139.24,86.19,47.88,45.87,33.53,17.45,58.82,48.98,34.05,23.27,85.47,43.53,118.5,female,65.57
bmi_hi_f_0246,146.5,33.72,106.69,110.08,113.22,71.83,40.4,35.96,28.72,15.75,47.52,37.61,31.07,22.03,78.69,40.7,79.1,female,55.27
bmi_hi_f_0247,152.9,39.41,128.07,124.09,130.85,80.94,44.95,43.23,32.6,17.42,55.89,45.35,32.01,23.76,76.54,40.09,105.3,female,62.55
bmi_hi_f_0248,169.3,40.51,121.15,122.44,133.5,88.29,46.71,40.67,33.27,17.78,57.74,43.9,34.81,25.95,88.54,45.82,115.1,female,58.19
bmi_hi_f_0249,169.7,41.35,135.43,135.98,146.34,95.41,50.64,48.97,35.24,17.6,60.37,48.44,34.56,25.14,89.18,46.33,130.3,female,66.03
bmi_hi_f_0250,161.2,34.28,112.26,113.73,120.03,77.1,43.3,39.35,30.17,16.61,51.66,41.53,33.22,23.9,84.93,42.69,95.4,female,54.82
bmi_hi_f_0251,165.2,38.36,119.66,123.56,130.63,82.14,44.87,40.84,33.14,16.21,51.06,45.55,34.44,25.35,85.06,45.68,104.3,female,59.36
bmi_hi_f_0252,169.2,41.54,129.2,131.72,140.36,90.5,47.35,46.3,34.66,17.47,58.59,47.73,36.01,25.86,89.06,47.28,121.5,female,63.02
bmi_hi_f_0253,165.5,41.38,134.54,150.81,144.29,87.32,46.32,49.72,33.94,16.93,61.13,47.99,34.07,24.99,85.36,43.92,123.3,female,70.0
bmi_hi_f_0254,167.0,40.45,135.07,118.1,134.21,83.94,46.28,43.47,35.19,17.96,58.01,45.93,32.08,25.24,87.29,45.64,120.2,female,57.59
bmi_hi_f_0255,159.5,36.42,117.7,117.8,127.72,81.69,44.79,41.63,29.85,16.25,50.23,43.7,32.56,24.23,83.49,42.32,98.4,female,58.61
bmi_hi_f_0256,152.9,37.11,115.41,109.29,113.65,69.98,37.38,34.81,29.12,15.86,49.11,38.19,31.27,23.77,82.13,41.48,82.3,female,52.04
bmi_hi_f_0257,163.6,39.22,130.81,133.92,142.93,92.37,51.03,47.21,33.68,17.8,58.48,49.34,32.45,24.5,86.53,43.51,122.1,female,66.6
bmi_hi_f_0258,156.1,37.41,121.74,112.45,123.99,78.4,42.86,37.42,30.46,16.28,52.42,41.93,32.23,22.21,79.11,41.11,94.9,female,56.02
bmi_hi_f_0259,167.7,38.22,120.87,119.26,125.72,80.25,42.01,38.09,29.65,16.5,54.04,43.21,34.42,24.52,87.55,45.52,102.1,female,55.68
bmi_hi_f_0260,162.1,40.49,132.7,131.55,138.45,86.24,45.98,45.82,32.72,17.29,58.45,46.24,33.62,24.77,82.3,44.77,121.0,female,64.52
bmi_hi_f_0261,169.1,40.67,124.0,123.3,133.36,85.43,49.01,44.69,33.6,17.57,55.66,45.64,34.44,24.52,87.04,45.59,116.8,female,58.43
bmi_hi_f_0262,166.1,42.7,131.93,133.78,137.57,91.4,54.03,46.31,35.27,18.0,57.22,46.54,32.98,24.52,85.23,43.66,127.2,female,63.22
bmi_hi_f_0263,165.2,41.18,130.39,138.64,143.81,96.08,49.44,45.52,32.87,17.3,59.68,47.19,34.3,27.08,88.01,45.72,125.0,female,67.26
bmi_hi_f_0264,160.4,38.86,129.54,130.61,132.25,85.65,49.92,44.47,32.06,17.13,56.21,44.97,32.61,22.76,82.24,40.94,113.7,female,63.25
bmi_hi_f_0265,163.9,35.85,113.59,111.62,122.39,76.28,44.1,39.89,31.15,16.51,51.34,42.17,35.94,25.14,85.36,43.69,96.5,female,53.64
bmi_hi_f_0266,165.0,41.12,138.7,147.02,147.44,93.14,47.05,47.39,34.37,17.2,58.5,50.13,34.4,24.11,84.49,43.45,127.8,female,70.0
bmi_hi_f_0267,167.0,36.78,112.09,114.2,120.9,77.19,42.72,38.53,29.45,17.44,52.62,39.28,35.16,26.68,90.12,45.83,99.5,female,52.91
bmi_hi_f_0268,161.2,35.17,114.73,109.24,131.49,83.37,47.15,38.45,31.1,17.26,51.73,45.41,32.48,24.95,80.94,43.0,102.2,female,56.95
bmi_hi_f_0269,162.9,39.65,131.45,120.81,133.83,85.31,48.66,43.34,34.58,17.92,56.78,44.37,34.79,24.63,83.77,43.69,115.5,female,59.68
bmi_hi_f_0270,169.6,41.36,131.53,135.36,146.39,94.41,54.1,49.79,35.24,17.72,58.41,49.74,36.33,26.07,87.29,45.62,129.8,female,65.89
bmi_hi_f_0271,158.8,39.52,117.28,124.8,135.72,85.39,46.58,43.37,33.69,17.23,54.05,46.41,32.18,22.42,84.34,44.54,108.5,female,62.72
bmi_hi_f_0272,164.6,38.33,122.03,117.1,124.17,80.14,46.78,39.95,31.65,16.96,53.72,40.72,33.66,26.69,86.66,44.83,104.6,female,55.15
bmi_hi_f_0273,170.7,41.46,132.06,136.19,133.95,85.64,48.56,43.41,34.64,17.91,56.62,44.1,33.85,24.95,91.72,47.1,118.6,female,62.07
bmi_hi_f_0274,177.3,40.92,127.26,124.69,135.69,83.48,50.38,43.47,34.73,18.36,58.39,46.44,36.71,26.93,91.7,48.75,120.5,female,57.55
bmi_hi_f_0275,163.3,37.1,117.36,112.4,132.3,86.73,47.7,43.27,32.92,16.81,55.06,43.84,34.03,24.11,86.76,46.14,106.5,female,57.1
bmi_hi_f_0276,161.4,36.49,106.48,105.12,116.15,69.62,43.76,38.66,31.57,17.57,51.79,39.17,34.48,26.38,85.91,43.7,91.7,female,49.34
bmi_hi_f_0277,161.8,39.35,127.5,121.13,125.17,78.86,44.53,42.87,32.7,16.72,54.0,41.61,36.09,26.73,87.61,45.72,106.0,female,57.27
bmi_hi_f_0278,160.3,38.36,133.94,134.67,132.0,86.14,47.92,45.12,34.16,17.79,54.9,45.11,34.53,25.37,85.11,43.17,113.9,female,64.62
bmi_hi_f_0279,162.1,40.22,115.29,105.36,122.02,77.65,43.91,40.47,32.67,17.43,52.7,40.24,33.23,22.7,84.1,43.56,98.8,female,50.06
bmi_hi_f_0280,165.3,41.77,138.09,134.77,139.05,90.96,49.35,49.05,36.33,17.91,61.0,46.11,34.99,25.92,88.65,46.48,125.1,female,64.47
bmi_hi_f_0281,153.3,35.2,105.89,103.59,115.9,71.34,43.13,36.89,30.5,16.63,50.38,39.69,32.38,21.73,79.8,41.49,84.9,female,51.34
bmi_hi_f_0282,161.8,38.64,127.14,117.83,127.03,78.93,44.18,39.71,31.56,16.66,52.93,42.33,32.36,24.34,80.18,42.12,102.6,female,57.02
bmi_hi_f_0283,159.9,40.08,128.47,120.51,127.32,82.79,43.31,42.35,33.51,16.62,55.64,41.13,33.06,25.15,86.36,44.61,105.3,female,58.04
bmi_hi_f_0284,165.9,36.78,110.79,112.37,124.37,78.03,43.29,36.94,30.68,16.81,52.01,43.19,34.0,25.0,83.79,43.72,96.4,female,53.77
bmi_hi_f_0285,157.6,39.95,143.87,132.52,133.27,84.76,47.4,44.98,33.43,16.6,57.47,45.31,33.29,23.81,81.9,41.77,114.2,female,64.57
bmi_hi_f_0286,170.2,40.99,127.49,129.54,133.9,86.45,48.37,44.71,35.86,18.63,56.96,43.69,36.03,26.36,93.67,47.69,120.2,female,60.24
bmi_hi_f_0287,154.8,36.37,110.06,104.58,122.51,77.96,43.67,37.6,30.58,16.28,51.01,42.18,32.34,23.03,78.81,40.48,88.2,female,53.35
bmi_hi_f_0288,164.8,38.65,125.57,122.93,128.4,81.81,47.7,43.46,33.11,17.82,56.92,43.47,34.55,26.31,89.49,47.18,110.0,female,58.42
bmi_hi_f_0289,168.2,39.62,135.21,133.96,137.26,89.49,50.14,44.25,33.43,17.25,56.99,46.19,34.25,24.83,86.91,44.56,121.1,female,63.6
bmi_hi_f_0290,169.5,39.84,117.81,124.81,137.64,86.18,47.27,43.45,34.17,17.76,54.74,47.25,34.51,24.11,90.7,48.08,114.1,female,60.46
bmi_hi_f_0291,169.0,39.92,116.82,121.4,132.02,83.14,49.59,40.29,31.5,16.89,53.78,44.67,34.38,24.7,87.13,46.95,107.1,female,57.63
bmi_hi_f_0292,158.1,38.21,128.88,124.3,134.97,88.51,47.99,45.1,34.4,17.4,59.04,44.63,34.06,24.55,85.09,44.56,114.6,female,62.92
bmi_hi_f_0293,167.3,38.07,123.38,126.46,135.01,85.45,47.7,42.53,31.99,17.33,54.55,46.31,34.73,24.95,87.69,45.82,113.1,female,61.27
bmi_hi_f_0294,161.1,39.0,125.41,128.83,133.1,84.28,47.22,44.0,32.25,17.14,56.47,45.97,34.29,24.9,84.02,44.72,110.4,female,62.72
bmi_hi_f_0295,164.5,39.72,129.13,129.21,133.22,89.37,47.49,43.78,34.71,17.6,56.71,44.83,34.62,25.84,86.96,44.44,119.4,female,61.77
bmi_hi_f_0296,156.4,41.36,123.85,117.7,129.28,82.0,44.18,40.92,32.25,16.29,53.08,42.93,33.1,23.91,83.8,44.29,103.1,female,58.25
bmi_hi_f_0297,163.0,41.31,139.72,124.14,138.07,87.07,47.51,45.32,35.99,18.04,59.37,47.02,31.24,24.68,84.96,44.35,124.7,female,61.58
bmi_hi_f_0298,156.2,39.25,127.83,125.77,134.3,86.22,48.41,44.96,34.26,17.27,55.15,44.65,31.46,24.69,79.39,41.1,113.2,female,63.36
bmi_hi_f_0299,164.9,39.26,124.96,131.48,132.37,81.29,47.09,41.78,33.61,17.71,53.76,46.12,35.1,24.73,86.5,44.9,110.8,female,62.26
bmi_hi_f_0300,161.1,40.61,132.59,131.17,135.94,87.49,48.3,44.7,33.6,16.84,56.12,45.65,33.8,23.04,84.25,43.59,118.5,female,63.85
bmi_hi_f_0301,156.2,40.58,120.55,118.4,117.16,72.87,44.77,38.91,29.04,16.13,52.55,39.69,30.53,20.09,76.05,38.62,97.7,female,54.54
bmi_hi_f_0302,170.3,40.8,129.13,129.37,143.69,93.47,47.18,43.27,32.61,17.05,58.8,48.54,36.7,27.5,95.04,48.0,124.5,female,63.27
bmi_hi_f_0303,167.4,38.85,125.54,120.19,133.98,85.47,44.67,40.19,33.04,17.32,53.05,46.95,34.94,26.29,87.23,45.86,110.4,female,58.63
bmi_hi_f_0304,167.3,39.74,119.43,121.66,128.61,83.41,47.63,43.94,34.04,18.26,56.22,42.45,35.6,27.46,90.96,46.94,113.1,female,57.06
bmi_hi_f_0305,167.4,40.7,130.71,128.37,134.59,85.66,49.23,45.79,33.32,17.15,59.43,45.54,34.09,24.55,85.64,43.5,120.2,female,60.88
bmi_hi_f_0306,162.8,40.93,126.88,139.22,136.79,87.44,48.76,44.35,34.62,17.74,59.47,45.34,33.82,26.51,88.78,46.42,120.6,female,66.04
bmi_hi_f_0307,156.9,37.44,114.28,105.61,115.65,71.3,43.5,35.03,29.57,16.97,52.22,39.93,32.06,22.27,79.93,41.8,88.5,female,50.17
bmi_hi_f_0308,153.9,37.89,113.29,108.29,116.97,77.16,42.3,38.8,31.07,15.83,49.19,39.19,31.43,24.27,79.01,42.3,90.4,female,52.35
bmi_hi_f_0309,163.1,40.67,127.05,131.42,131.61,82.93,46.54,43.44,34.31,17.21,55.92,44.52,34.46,24.17,86.6,44.62,112.0,female,62.02
bmi_hi_f_0310,164.1,37.35,128.12,116.09,125.06,76.9,42.21,36.66,28.91,16.58,54.02,42.23,34.86,23.97,85.23,43.96,100.5,female,55.58
bmi_hi_f_0311,172.2,38.43,137.24,129.34,134.47,87.08,48.46,45.33,34.12,18.37,60.67,46.16,34.46,25.93,91.77,46.83,122.5,female,60.67
bmi_hi_f_0312,151.0,39.13,133.85,118.27,131.61,83.43,49.37,43.13,32.17,16.32,54.68,44.24,29.47,21.18,76.01,39.83,107.0,female,61.49
bmi_hi_f_0313,174.8,38.09,116.5,115.31,130.43,82.06,43.52,40.51,31.83,17.17,54.88,44.99,35.77,27.4,93.56,48.78,108.5,female,54.23
bmi_hi_f_0314,167.9,37.59,119.66,124.58,134.15,85.06,49.94,40.98,31.58,17.32,55.23,45.96,33.05,24.15,85.24,45.01,113.9,female,60.4
bmi_hi_f_0315,169.2,40.92,137.28,138.63,146.13,90.25,51.6,46.7,36.04,17.74,58.27,49.99,35.52,24.38,90.7,46.95,128.2,female,67.0
bmi_hi_f_0316,165.7,42.65,134.99,139.17,145.36,94.46,48.95,48.6,35.71,17.64,60.37,49.18,35.29,25.4,87.03,46.15,127.9,female,67.31
bmi_hi_f_0317,156.4,36.59,115.99,112.91,123.25,76.37,42.84,37.59,30.11,15.71,51.68,42.43,31.88,22.44,77.49,41.06,95.2,female,56.13
bmi_hi_f_0318,165.1,36.86,120.02,125.92,133.82,81.39,45.0,39.5,30.85,17.16,53.77,45.65,34.39,25.21,86.29,44.4,105.2,female,61.67
bmi_hi_f_0319,165.2,39.42,125.02,122.89,132.01,84.64,46.87,42.6,33.97,17.78,56.66,44.96,34.07,26.98,88.46,46.11,112.1,female,59.25
bmi_hi_f_0320,165.3,38.42,122.88,119.03,130.83,83.06,47.35,42.92,33.57,17.41,53.92,43.8,33.41,26.05,84.74,44.08,110.5,female,57.88
bmi_hi_f_0321,163.9,37.0,125.86,130.1,127.31,79.65,45.41,39.92,31.52,17.57,54.14,43.7,35.22,24.97,86.55,44.72,108.7,female,61.19
bmi_hi_f_0322,168.9,41.49,139.73,138.94,141.49,90.72,52.34,48.43,36.57,18.86,58.82,47.38,36.6,26.41,91.18,45.87,131.5,female,65.63
bmi_hi_f_0323,162.9,41.69,131.08,129.96,134.95,90.09,48.21,45.63,35.0,17.28,55.61,44.93,33.53,25.98,84.52,45.38,119.0,female,62.34
bmi_hi_f_0324,163.1,39.36,130.9,128.95,131.45,83.67,46.88,42.28,31.51,16.49,58.11,42.77,34.71,26.51,89.31,45.43,112.9,female,61.6
bmi_hi_f_0325,159.0,38.77,122.5,126.52,130.93,83.73,46.34,42.81,33.02,17.73,55.17,44.75,33.71,25.21,80.3,42.13,106.3,female,61.92
bmi_hi_f_0326,156.3,36.55,124.92,120.93,126.98,79.84,44.43,40.02,31.4,17.2,53.53,44.05,33.06,23.75,81.17,41.64,100.7,female,60.23
bmi_hi_f_0327,170.8,38.93,130.73,127.84,133.48,84.87,50.02,43.06,31.3,17.31,56.58,43.85,34.91,25.69,92.22,46.65,118.2,female,60.07
bmi_hi_f_0328,168.5,36.95,125.86,117.15,132.28,83.23,43.77,39.86,31.22,17.04,53.88,45.48,35.43,24.66,86.29,44.94,105.9,female,57.41
bmi_hi_f_0329,177.2,39.33,129.36,120.03,136.67,86.49,50.51,41.82,33.09,17.33,57.0,46.32,35.8,25.98,93.67,47.53,122.6,female,56.89
bmi_hi_f_0330,161.5,39.14,137.13,135.86,139.19,88.68,48.44,44.72,34.06,18.15,57.88,47.92,34.29,24.77,84.38,43.43,119.8,female,66.63
bmi_hi_f_0331,172.4,38.33,125.96,110.72,124.02,77.34,46.3,38.75,31.41,17.58,53.73,42.49,35.87,25.08,88.14,46.1,105.1,female,50.87
bmi_hi_f_0332,158.3,38.38,132.3,131.98,134.93,88.66,45.32,42.76,32.06,16.62,56.15,44.36,35.13,26.9,87.03,43.55,113.0,female,65.23
bmi_hi_f_0333,154.1,35.98,119.41,116.35,117.66,75.34,40.19,39.34,28.69,15.16,52.15,40.61,31.08,23.35,80.05,39.8,91.0,female,56.21
bmi_hi_f_0334,166.2,41.26,137.79,132.07,142.26,93.11,51.89,45.84,35.77,18.05,59.88,47.97,35.78,26.13,86.71,43.71,128.6,female,64.55
bmi_hi_f_0335,168.6,38.92,129.98,118.48,130.85,83.77,48.72,42.61,32.92,18.33,57.91,44.61,34.37,26.28,89.65,47.35,113.5,female,56.7
bmi_hi_f_0336,153.4,36.85,112.13,111.96,116.1,72.04,40.12,34.09,28.99,16.33,48.69,39.35,31.03,22.37,73.24,39.15,84.0,female,53.92
bmi_hi_f_0337,177.0,41.56,137.96,131.19,152.11,94.61,55.78,48.33,35.11,19.33,60.44,51.92,37.79,29.32,97.98,51.23,140.9,female,64.47
bmi_hi_f_0338,160.6,40.33,121.11,129.46,139.57,88.17,47.84,44.84,34.53,17.54,55.42,47.64,32.6,22.76,85.45,45.16,114.6,female,64.67
bmi_hi_f_0339,166.9,38.8,122.54,117.99,133.43,85.71,49.24,42.75,32.77,17.49,53.87,44.29,33.91,23.66,87.93,44.89,115.1,female,57.87
bmi_hi_f_0340,167.9,41.96,141.55,145.56,147.41,94.93,51.36,46.9,34.63,18.02,62.1,49.88,35.71,25.15,87.8,45.5,131.5,female,69.38
bmi_hi_f_0341,165.8,39.7,129.97,125.47,126.34,77.22,43.27,39.09,31.02,17.31,53.22,42.53,35.61,25.08,89.26,45.8,106.6,female,57.98
bmi_hi_f_0342,159.4,39.13,124.24,123.65,134.29,85.41,49.67,43.99,33.02,17.43,54.15,44.63,31.45,23.19,79.45,40.51,112.8,female,61.85
bmi_hi_f_0343,153.0,38.08,121.19,118.17,123.11,80.3,43.11,38.46,30.41,15.87,52.42,42.35,31.07,22.15,80.91,43.04,96.9,female,58.34
bmi_hi_f_0344,174.2,39.88,128.4,128.63,143.01,92.87,47.49,44.17,33.79,17.34,56.43,48.73,36.29,27.43,92.68,48.73,126.6,female,62.16
bmi_hi_f_0345,167.4,40.31,130.98,125.16,130.75,83.47,45.7,41.34,33.02,19.02,55.53,44.44,33.61,23.72,85.5,44.86,115.3,female,58.73
bmi_hi_f_0346,151.6,39.35,130.7,123.05,123.57,78.18,43.69,44.42,33.44,16.65,54.95,41.56,32.22,23.24,82.01,40.7,103.2,female,60.14
bmi_hi_f_0347,155.9,36.95,122.14,114.3,123.29,80.55,46.97,40.94,31.19,16.93,53.68,41.78,31.82,23.46,81.69,41.19,100.5,female,56.65
