char_id,gender,somatotype,inversion_mae_cm,weight_kg,navy_bfp,target_height_cm,target_shoulder_width_cm,target_hip_width_cm,target_chest_circ_cm,target_waist_circ_cm,target_hip_circ_cm,target_neck_circ_cm,target_bicep_circ_cm,target_forearm_circ_cm,target_mid_thigh_circ_cm,target_calf_circ_cm,target_upper_arm_length_cm,target_forearm_length_cm,target_upper_leg_length_cm,target_lower_leg_length_cm,morph_abdomen_depth,morph_abdomen_scale,morph_body_builder,morph_body_fat,morph_body_muscular,morph_body_thin,morph_breast_scale,morph_chest_depth,morph_chest_height,morph_chest_scale,morph_chest_width,morph_forearm_len,morph_forearm_scale,morph_glute_scale,morph_hip_len,morph_hip_scale,morph_lower_leg_len,morph_lower_leg_scale,morph_neck_len,morph_neck_scale,morph_thigh_len,morph_thigh_scale,morph_upperarm_len,morph_upperarm_scale,pred_height_cm,pred_shoulder_width_cm,pred_hip_width_cm,pred_chest_circ_cm,pred_waist_circ_cm,pred_hip_circ_cm,pred_neck_circ_cm,pred_bicep_circ_cm,pred_forearm_circ_cm,pred_mid_thigh_circ_cm,pred_calf_circ_cm,pred_upper_arm_length_cm,pred_forearm_length_cm,pred_upper_leg_length_cm,pred_lower_leg_length_cm,target_WHR,pred_WHR,target_SHR,pred_SHR,target_leg_taper,pred_leg_taper,target_chest_waist,pred_chest_waist,target_hip_chest,pred_hip_chest,target_neck_chest,pred_neck_chest,target_bicep_thigh,pred_bicep_thigh,target_shoulder_chest,pred_shoulder_chest,target_hip_width_circ,pred_hip_width_circ,target_arm_ratio,pred_arm_ratio,target_leg_ratio,pred_leg_ratio,target_bicep_calf,pred_bicep_calf,target_forearm_bicep,pred_forearm_bicep,target_shoulder_hip_circ,pred_shoulder_hip_circ
bmi_lo_f_0030,female,hourglass,1.087,38.8,10.46,165.4,39.64,28.95,71.19,56.9,78.85,27.41,21.89,23.6,42.93,31.68,34.09,23.95,40.04,44.49,-1.0,-1.0,0.0,-0.0,0.0,1.0,0.551,-0.5,0.8567,-0.5,-0.5,-0.0768,1.0,1.0,-1.0,-0.1691,-0.1114,1.0,-1.0,0.0,-0.2496,0.457,0.5532,0.1412,165.48,43.36,31.23,73.51,58.87,80.89,28.64,21.56,22.21,43.47,31.71,33.83,23.85,40.04,44.47,0.7216,0.7278,1.3693,1.3884,1.3551,1.3709,1.2511,1.2487,1.1076,1.1004,0.385,0.3896,0.5099,0.496,0.5568,0.5899,0.3672,0.3861,0.7026,0.705,1.1111,1.1106,0.691,0.6799,1.0781,1.0301,0.5027,0.536
bmi_lo_f_0031,female,pear,1.281,45.7,19.74,174.3,38.37,31.74,81.56,67.55,87.6,27.72,22.64,22.95,47.27,31.38,36.13,24.44,44.24,46.68,-1.0,-0.2328,0.0,0.0146,0.0,1.0,0.9336,-0.5,1.0,-0.5,-0.5,-0.046,1.0,1.0,0.3315,0.2545,-0.0224,0.9044,-1.0,0.0,-0.0795,0.4635,0.7039,0.2138,174.38,43.4,34.49,84.61,69.71,90.87,29.08,22.49,22.4,47.31,31.36,35.69,24.25,44.19,46.62,0.7711,0.7671,1.2089,1.2583,1.5064,1.5086,1.2074,1.2137,1.0741,1.074,0.3399,0.3437,0.479,0.4754,0.4705,0.5129,0.3623,0.3796,0.6764,0.6795,1.0552,1.055,0.7215,0.7172,1.0137,0.996,0.438,0.4776
bmi_lo_f_0032,female,hourglass,1.553,38.5,19.19,153.9,37.61,32.21,72.68,59.18,87.65,29.46,22.74,22.43,49.39,33.22,32.18,22.83,37.36,40.08,-1.0,-1.0,0.0,0.0,0.0,1.0,0.6617,-0.5,0.0628,-0.5,-0.5,-0.1792,0.9908,1.0,-1.0,0.3209,-0.304,1.0,-1.0,0.445,-0.3747,0.7366,0.3811,0.2299,154.09,43.34,35.57,76.0,62.49,90.69,30.39,22.32,22.14,49.11,31.69,31.67,22.59,37.31,39.97,0.6752,0.6891,1.1676,1.2184,1.4868,1.5497,1.2281,1.2162,1.206,1.1933,0.4053,0.3999,0.4604,0.4545,0.5175,0.5703,0.3675,0.3922,0.7094,0.7133,1.0728,1.0713,0.6845,0.7043,0.9864,0.9919,0.4291,0.4779
bmi_lo_f_0033,female,rectangle,1.019,41.3,12.93,161.4,40.38,27.44,78.61,59.95,80.05,29.45,23.66,21.9,45.68,28.35,32.43,25.54,41.17,44.09,-1.0,-1.0,0.0,0.0371,0.0,1.0,0.6958,-0.5,-0.7193,-0.5,-0.5,0.0646,0.8151,0.9928,1.0,-0.3,-0.1278,0.322,-1.0,0.0875,-0.2095,0.427,0.4187,0.2395,161.46,43.37,30.25,80.67,61.57,82.09,29.98,23.19,21.6,44.31,27.65,32.28,25.46,41.24,44.12,0.7489,0.75,1.4716,1.4337,1.6113,1.6025,1.3113,1.3102,1.0183,1.0176,0.3746,0.3716,0.518,0.5234,0.5137,0.5376,0.3428,0.3685,0.7875,0.7887,1.0709,1.0698,0.8346,0.8387,0.9256,0.9314,0.5044,0.5283
bmi_lo_f_0034,female,rectangle,1.076,43.6,20.97,161.5,38.82,31.06,85.78,68.42,85.23,29.78,24.16,22.66,48.86,30.85,32.26,22.14,41.43,42.84,-1.0,-0.0715,0.0,0.0362,0.0,1.0,0.9973,-0.5,0.2123,-0.5,-0.5,-0.2339,1.0,0.4715,-1.0,-0.0859,-0.1902,0.7746,-1.0,0.2179,-0.1977,0.879,0.3983,0.3532,161.64,43.33,33.29,88.55,70.36,88.19,30.45,24.16,22.65,48.87,30.85,31.85,21.95,41.29,42.69,0.8028,0.7978,1.2498,1.3016,1.5838,1.5841,1.2537,1.2585,0.9936,0.9959,0.3472,0.3439,0.4945,0.4944,0.4526,0.4893,0.3644,0.3775,0.6863,0.6892,1.034,1.0339,0.7831,0.7831,0.9379,0.9375,0.4555,0.4913
bmi_lo_f_0035,female,pear,1.103,38.1,15.34,165.4,38.91,29.2,74.99,63.11,81.05,28.1,19.74,22.46,46.29,30.34,33.6,24.34,43.93,42.82,1.0,-0.68,0.0,0.0154,0.0,1.0,0.6547,-0.5,0.4707,-0.5,-0.5,-0.0484,1.0,1.0,-1.0,-0.3,-0.1927,0.7542,-1.0,0.0,-0.0824,0.838,0.5026,-0.1195,165.52,43.37,31.52,77.74,65.09,84.11,29.01,19.72,22.41,46.23,30.3,33.23,24.17,43.82,42.71,0.7787,0.7739,1.3325,1.376,1.5257,1.5257,1.1882,1.1943,1.0808,1.0819,0.3747,0.3732,0.4264,0.4266,0.5189,0.5579,0.3603,0.3747,0.7244,0.7274,0.9747,0.9747,0.6506,0.6508,1.1378,1.1364,0.4801,0.5156
bmi_lo_f_0036,female,rectangle,0.656,44.6,21.48,159.4,40.6,31.28,82.11,68.52,87.04,31.77,23.22,23.57,51.17,32.92,32.8,22.39,38.53,39.99,-1.0,-0.7653,0.0,0.1069,0.0,1.0,0.4626,-0.5,0.9218,-0.5,-0.5,-0.208,1.0,-0.0123,-1.0,-0.1773,-0.3084,0.8591,-1.0,0.1708,-0.3212,0.8457,0.455,0.053,159.48,43.33,32.63,83.77,69.72,88.89,32.21,23.22,23.56,51.17,32.92,32.56,22.28,38.45,39.9,0.7872,0.7843,1.298,1.3279,1.5544,1.5544,1.1983,1.2015,1.06,1.0611,0.3869,0.3845,0.4538,0.4538,0.4945,0.5172,0.3594,0.3671,0.6826,0.6843,1.0379,1.0377,0.7053,0.7053,1.0151,1.0146,0.4665,0.4875
bmi_lo_f_0037,female,hourglass,1.36,39.4,14.79,159.4,38.76,30.59,75.05,58.22,86.31,31.89,22.63,23.35,50.29,30.85,31.52,21.85,36.15,40.81,-1.0,-1.0,0.0072,0.0,0.0,1.0,0.7277,-0.5,0.6631,-0.5,-0.5,-0.2542,1.0,1.0,1.0,0.0484,-0.2672,0.8227,-1.0,0.9588,-0.4427,1.0,0.3452,0.1956,159.54,43.31,34.08,77.9,61.18,88.59,32.73,22.12,22.18,49.6,30.44,31.2,21.71,36.16,40.77,0.6745,0.6906,1.2671,1.2708,1.6301,1.6294,1.2891,1.2733,1.15,1.1372,0.4249,0.4202,0.45,0.446,0.5165,0.556,0.3544,0.3847,0.6932,0.6958,1.1289,1.1275,0.7335,0.7267,1.0318,1.0027,0.4491,0.4889
bmi_lo_f_0038,female,hourglass,1.126,43.9,21.54,157.6,38.71,31.49,77.74,62.04,89.61,28.59,25.07,21.9,50.89,32.49,31.22,22.55,37.15,41.37,-1.0,-1.0,0.0,0.0311,0.0,1.0,0.6945,-0.5,-0.0169,-0.5,-0.5,-0.1968,0.8879,1.0,1.0,0.0851,-0.2447,1.0,-1.0,0.0,-0.3997,1.0,0.3133,0.4783,157.73,43.31,34.6,80.27,64.22,91.9,29.47,25.08,21.91,51.21,32.31,30.84,22.37,37.14,41.32,0.6923,0.6988,1.2293,1.2517,1.5663,1.585,1.2531,1.2499,1.1527,1.1449,0.3678,0.3671,0.4926,0.4897,0.4979,0.5396,0.3514,0.3765,0.7223,0.7254,1.1136,1.1125,0.7716,0.7762,0.8736,0.8736,0.432,0.4713
bmi_lo_f_0039,female,hourglass,0.951,40.6,22.48,153.8,39.34,31.42,78.7,65.22,87.0,29.32,23.89,22.71,48.89,30.77,30.13,21.2,38.11,39.59,-1.0,-0.6642,0.0,0.0469,0.0,1.0,0.6484,-0.5,-0.0189,-0.5,-0.5,-0.308,0.9937,1.0,-1.0,-0.081,-0.327,0.7343,-1.0,0.0291,-0.3414,0.788,0.2324,0.2928,153.92,43.29,33.39,81.08,66.92,89.73,29.93,23.9,22.72,48.9,30.78,29.78,21.04,37.99,39.46,0.7497,0.7458,1.2521,1.2965,1.5889,1.5887,1.2067,1.2116,1.1055,1.1067,0.3726,0.3691,0.4886,0.4888,0.4999,0.5339,0.3611,0.3721,0.7036,0.7065,1.0388,1.0387,0.7764,0.7765,0.9506,0.9506,0.4522,0.4824
bmi_lo_f_0040,female,hourglass,0.382,41.1,19.15,159.2,41.86,33.3,78.37,61.74,87.08,29.11,22.95,21.03,46.59,31.25,32.27,23.87,40.48,42.98,-1.0,-1.0,0.0,0.0076,0.0,1.0,0.7667,-0.5,-0.3209,-0.5,-0.5,-0.076,0.7847,1.0,-0.4569,0.2357,-0.1782,0.9245,-1.0,0.1407,-0.2374,0.4607,0.4149,0.2936,159.25,43.36,34.14,79.27,62.39,88.04,29.34,23.01,21.07,46.76,31.34,32.15,23.81,40.45,42.94,0.709,0.7087,1.2571,1.2701,1.4909,1.492,1.2694,1.2706,1.1111,1.1106,0.3714,0.3701,0.4926,0.4921,0.5341,0.547,0.3824,0.3878,0.7397,0.7406,1.0618,1.0616,0.7344,0.7342,0.9163,0.9157,0.4807,0.4925
bmi_lo_f_0041,female,pear,1.171,44.8,24.2,156.4,38.48,31.4,71.79,69.14,88.15,30.1,25.41,23.33,52.15,33.23,32.14,22.13,40.18,41.71,-1.0,-0.5074,0.0,0.0882,0.0,1.0,0.193,-0.5,-0.3254,-0.5,-0.5,-0.2351,1.0,0.1903,-1.0,-0.0665,-0.2383,0.9575,-1.0,0.0012,-0.2542,0.9793,0.3864,0.3634,156.55,43.35,33.83,74.54,71.33,91.55,30.9,25.41,23.32,52.16,33.23,31.71,21.93,40.03,41.55,0.7843,0.7791,1.2255,1.2814,1.5694,1.5697,1.0383,1.045,1.2279,1.2282,0.4193,0.4145,0.4872,0.4872,0.536,0.5816,0.3562,0.3695,0.6886,0.6916,1.0381,1.038,0.7647,0.7647,0.9181,0.9177,0.4365,0.4735
bmi_lo_f_0042,female,hourglass,1.777,49.5,18.1,165.2,37.69,29.36,78.34,59.56,90.37,29.34,28.27,25.06,55.22,32.9,34.01,27.73,43.61,46.45,-1.0,-1.0,0.3093,0.0,0.0,1.0,0.5938,-0.5,-0.9001,-0.5,-0.5,0.217,1.0,1.0,1.0,0.0484,-0.0193,0.7556,-1.0,0.0,-0.1024,1.0,0.5038,0.3721,165.36,43.6,34.89,81.78,63.63,92.25,30.57,27.6,23.94,54.0,32.25,33.64,27.54,43.76,46.51,0.6591,0.6898,1.2837,1.2496,1.6784,1.6744,1.3153,1.2852,1.1536,1.128,0.3745,0.3738,0.512,0.5111,0.4811,0.5331,0.3249,0.3782,0.8153,0.8187,1.0651,1.0628,0.8593,0.8558,0.8865,0.8674,0.4171,0.4726
bmi_lo_f_0043,female,hourglass,1.381,47.9,20.56,166.4,37.59,31.88,77.36,66.63,87.85,29.09,25.3,22.71,51.11,32.51,34.5,25.04,40.61,45.87,-1.0,-0.4251,0.0,0.04,0.0,1.0,0.6538,-0.5,0.7863,-0.5,-0.5,0.0035,0.9922,0.6066,-1.0,0.078,-0.0592,1.0,-1.0,0.0714,-0.241,0.9935,0.5617,0.4811,166.59,43.36,34.79,80.74,69.11,91.81,29.97,25.31,22.72,51.11,32.51,33.99,24.79,40.43,45.67,0.7585,0.7528,1.1791,1.2463,1.5721,1.5721,1.161,1.1683,1.1356,1.1371,0.376,0.3712,0.495,0.4952,0.4859,0.537,0.3629,0.3789,0.7258,0.7293,1.1295,1.1296,0.7782,0.7785,0.8976,0.8977,0.4279,0.4723
bmi_lo_f_0044,female,pear,1.395,36.3,17.15,157.0,38.16,27.95,72.93,62.91,81.33,28.84,22.92,21.03,48.01,31.74,33.08,22.24,40.17,40.51,0.2404,-1.0,0.0,0.0609,0.0,1.0,0.3993,-0.5,-0.5907,-0.5,-0.5,-0.2264,0.6504,0.6921,1.0,-0.3,-0.2875,0.7868,-1.0,0.0,-0.2604,0.7016,0.4639,0.123,157.12,43.38,31.02,76.18,65.28,84.99,30.26,22.76,20.93,47.5,31.47,32.66,22.05,40.1,40.42,0.7735,0.7681,1.3653,1.3985,1.5126,1.5094,1.1593,1.167,1.1152,1.1156,0.3954,0.3972,0.4774,0.4792,0.5232,0.5694,0.3437,0.365,0.6723,0.6751,1.0085,1.008,0.7221,0.7232,0.9175,0.9196,0.4692,0.5104
bmi_lo_f_0045,female,pear,0.33,45.7,20.47,164.9,41.97,30.83,82.88,68.34,88.58,32.37,21.08,21.61,47.64,29.83,34.32,25.44,38.1,43.54,-1.0,-1.0,0.0,0.1142,0.0,1.0,0.4323,-0.5,1.0,-0.5,-0.5,0.0531,0.6381,1.0,0.089,-0.2175,-0.1495,0.406,-1.0,0.1968,-0.3422,0.3278,0.5771,-0.2167,164.9,43.37,31.52,83.73,68.95,89.53,32.6,21.09,21.62,47.66,29.84,34.2,25.38,38.1,43.54,0.7715,0.7701,1.3613,1.376,1.597,1.5972,1.2128,1.2144,1.0688,1.0693,0.3906,0.3893,0.4425,0.4425,0.5064,0.518,0.348,0.3521,0.7413,0.7421,1.1428,1.1428,0.7067,0.7068,1.0251,1.0251,0.4738,0.4844
bmi_lo_f_0046,female,rectangle,1.152,44.4,14.44,168.6,38.58,31.79,83.32,60.83,84.81,29.72,22.8,22.12,46.1,28.92,34.46,22.88,42.92,44.81,-1.0,-1.0,0.0,0.01,0.0,1.0,1.0,-0.4502,0.9325,-0.5,-0.5,-0.176,0.9646,1.0,-1.0,0.2871,-0.1065,0.5768,-1.0,0.3763,-0.1299,0.3286,0.5733,0.2629,168.75,43.37,34.2,86.31,62.77,88.07,30.46,22.81,22.13,46.12,28.93,34.02,22.69,42.77,44.65,0.7173,0.7127,1.2136,1.2681,1.5941,1.5942,1.3697,1.375,1.0179,1.0204,0.3567,0.3529,0.4946,0.4946,0.463,0.5025,0.3748,0.3883,0.664,0.667,1.044,1.044,0.7884,0.7885,0.9702,0.9702,0.4549,0.4924
bmi_lo_f_0047,female,hourglass,1.209,38.8,16.84,160.5,39.63,31.19,75.66,57.43,86.57,27.57,24.67,22.62,47.79,30.41,34.04,24.47,41.55,44.08,-1.0,-1.0,-0.0,0.0,0.0,1.0,0.7593,-0.5,-0.3394,-0.5,-0.5,-0.0328,1.0,1.0,-1.0,0.0272,-0.1296,0.9056,-1.0,0.0,-0.1868,1.0,0.5461,0.5404,160.61,43.39,34.08,78.32,60.76,88.06,28.51,24.92,22.24,49.05,31.02,33.77,24.35,41.61,44.09,0.6634,0.69,1.2706,1.2732,1.5715,1.5812,1.3174,1.289,1.1442,1.1244,0.3644,0.364,0.5162,0.5081,0.5238,0.554,0.3603,0.387,0.7189,0.7211,1.0609,1.0596,0.8112,0.8034,0.9169,0.8925,0.4578,0.4927
bmi_lo_f_0048,female,pear,0.733,48.9,19.61,173.7,40.26,31.46,78.37,69.48,88.15,30.7,22.77,22.18,47.58,29.57,35.31,25.52,43.19,47.09,-1.0,-0.3272,0.0,0.0563,0.0,1.0,0.5602,-0.5,1.0,-0.5,-0.5,0.0523,0.8667,1.0,0.1909,-0.0194,-0.0007,0.5348,-1.0,0.2381,-0.1217,0.4956,0.6457,0.1384,173.7,43.39,33.01,80.22,70.87,90.3,31.2,22.78,22.19,47.59,29.57,35.04,25.39,43.19,47.09,0.7882,0.7848,1.2797,1.3145,1.6091,1.6094,1.128,1.1319,1.1248,1.1257,0.3917,0.3889,0.4786,0.4787,0.5137,0.5409,0.3569,0.3656,0.7227,0.7246,1.0903,1.0903,0.77,0.7704,0.9741,0.9741,0.4567,0.4805
bmi_lo_f_0049,female,apple,1.313,38.6,23.53,161.9,38.57,27.57,76.87,76.91,80.78,29.07,23.57,20.7,46.14,29.1,32.63,23.6,38.95,44.28,1.0,0.5642,0.0,0.072,0.0,1.0,0.4891,-0.5,-0.1573,-0.5,-0.5,-0.1094,0.5604,-0.0514,1.0,-0.3,-0.1207,0.3802,-1.0,0.0,-0.3136,0.4108,0.4256,0.1655,161.99,43.36,30.48,79.8,79.3,83.88,30.6,23.36,20.57,45.5,28.77,32.26,23.42,38.91,44.22,0.9521,0.9454,1.399,1.4226,1.5856,1.5815,0.9995,1.0063,1.0509,1.0511,0.3782,0.3835,0.5108,0.5134,0.5018,0.5434,0.3413,0.3634,0.7233,0.726,1.1368,1.1365,0.81,0.812,0.8782,0.8806,0.4775,0.5169
bmi_lo_f_0050,female,rectangle,1.47,38.5,11.05,161.9,38.18,27.41,74.9,58.42,77.08,27.65,22.98,22.33,44.71,32.91,33.21,23.85,39.56,43.28,-0.4573,-1.0,0.0,0.0206,0.0,1.0,0.6691,-0.5,-0.051,-0.5,-0.5,-0.0906,0.9438,0.9396,1.0,-0.3,-0.1665,1.0,-1.0,0.0,-0.2878,0.4716,0.4691,0.2163,162.01,43.37,30.21,78.34,60.75,80.73,29.22,22.63,22.1,43.88,32.14,32.8,23.66,39.48,43.18,0.7579,0.7525,1.3929,1.4356,1.3586,1.3653,1.2821,1.2895,1.0291,1.0305,0.3692,0.373,0.514,0.5157,0.5097,0.5536,0.3556,0.3742,0.7182,0.7213,1.094,1.0937,0.6983,0.7041,0.9717,0.9766,0.4953,0.5372
bmi_lo_f_0051,female,rectangle,1.237,45.1,20.61,160.7,38.85,28.65,83.97,68.99,82.55,28.65,25.09,22.85,48.92,29.42,31.44,23.76,39.31,43.32,1.0,-0.3254,0.0,0.0533,0.0,1.0,0.8618,-0.5,-0.2561,-0.5,-0.5,-0.093,0.9794,0.3489,1.0,-0.3,-0.1625,0.4849,-1.0,0.0,-0.3014,0.8668,0.3299,0.3963,160.79,43.33,31.44,86.87,71.03,85.51,30.07,24.88,22.72,48.3,29.11,31.1,23.59,39.27,43.26,0.8357,0.8307,1.356,1.3782,1.6628,1.6592,1.2171,1.223,0.9831,0.9843,0.3412,0.3461,0.5129,0.5151,0.4627,0.4988,0.3471,0.3677,0.7557,0.7585,1.102,1.1016,0.8528,0.8547,0.9107,0.9132,0.4706,0.5067
bmi_lo_f_0052,female,rectangle,2.057,37.7,8.26,159.6,36.16,26.96,73.55,54.41,76.73,28.33,21.05,20.69,42.67,30.09,32.01,24.52,37.71,44.7,-1.0,-1.0,0.0,0.0,0.0,1.0,0.7484,-0.5,0.1997,-0.5,-0.5,-0.0392,0.815,1.0,-1.0,-0.3,-0.1049,0.9407,-1.0,0.2361,-0.3606,0.7364,0.3555,0.1609,159.82,43.33,31.09,78.18,58.26,80.88,29.57,21.73,21.15,44.73,31.24,31.44,24.23,37.61,44.55,0.7091,0.7203,1.3412,1.3937,1.4181,1.4318,1.3518,1.3419,1.0432,1.0345,0.3852,0.3782,0.4933,0.4858,0.4916,0.5542,0.3514,0.3844,0.766,0.7707,1.1854,1.1845,0.6996,0.6956,0.9829,0.9733,0.4713,0.5357
bmi_lo_f_0053,female,rectangle,0.758,55.6,17.13,182.7,40.19,30.8,82.31,70.05,86.96,30.68,22.74,22.91,48.76,32.85,37.88,27.05,45.62,50.01,1.0,-0.4485,0.0,0.0544,0.0,1.0,0.7363,-0.5,1.0,-0.5,-0.5,0.1776,0.9942,0.7872,1.0,-0.1577,0.1239,1.0,-0.3451,0.246,-0.0237,0.7822,0.849,0.1412,182.7,43.45,32.4,84.28,71.49,89.14,31.19,22.75,22.91,48.76,32.85,37.6,26.92,45.62,50.01,0.8055,0.802,1.3049,1.341,1.4843,1.4843,1.175,1.1789,1.0565,1.0577,0.3727,0.3701,0.4664,0.4666,0.4883,0.5155,0.3542,0.3635,0.7141,0.716,1.0962,1.0962,0.6922,0.6925,1.0075,1.007,0.4622,0.4874
bmi_lo_f_0054,female,hourglass,1.261,36.1,15.13,163.2,38.61,30.76,72.85,60.26,81.27,26.73,19.53,20.77,42.5,30.21,33.36,23.97,40.97,44.0,-1.0,-0.9033,0.0,0.0,0.0,1.0,0.6609,-0.5,0.3385,-0.5,-0.5,-0.0803,0.7539,1.0,-1.0,0.3179,-0.1365,0.7917,-1.0,0.0,-0.2086,-0.0926,0.4824,-0.096,163.29,43.36,33.27,75.97,62.45,84.71,28.59,19.57,20.8,42.61,30.27,32.97,23.78,40.9,43.92,0.7415,0.7372,1.2552,1.3033,1.4068,1.4077,1.2089,1.2165,1.1156,1.115,0.3669,0.3763,0.4595,0.4593,0.53,0.5708,0.3785,0.3928,0.7185,0.7213,1.074,1.0738,0.6465,0.6465,1.0635,1.0629,0.4751,0.5119
bmi_lo_f_0055,female,pear,1.147,41.4,21.33,162.3,38.6,32.38,77.3,67.57,86.92,29.62,22.16,21.58,50.4,30.4,33.95,24.24,39.65,43.6,1.0,-0.4566,0.0,0.0188,0.0,1.0,0.7315,-0.5,0.6001,-0.5,-0.5,-0.0596,0.8437,0.4974,-1.0,0.1148,-0.1553,0.767,-1.0,0.3077,-0.2809,1.0,0.5272,0.1628,162.45,43.36,34.79,80.12,69.66,90.19,30.37,22.17,21.59,50.4,30.4,33.53,24.04,39.5,43.44,0.7774,0.7724,1.1921,1.2463,1.6579,1.6579,1.144,1.1502,1.1245,1.1257,0.3832,0.3791,0.4397,0.4399,0.4994,0.5412,0.3725,0.3857,0.714,0.717,1.0996,1.0997,0.7289,0.7293,0.9738,0.9738,0.4441,0.4808
bmi_lo_f_0056,female,apple,1.113,41.3,26.79,159.4,38.68,29.98,84.4,78.66,83.93,29.16,20.7,20.71,45.06,28.08,33.85,22.41,39.54,43.23,1.0,1.0,0.0,0.0313,0.0,1.0,0.9692,-0.5,0.0737,-0.5,-0.5,-0.2141,0.6714,0.5533,-1.0,-0.1458,-0.1715,0.4014,-1.0,0.0979,-0.2777,0.4697,0.5253,-0.0445,159.55,43.38,32.27,87.18,80.87,86.86,29.82,20.71,20.72,45.07,28.09,33.41,22.22,39.39,43.07,0.9372,0.931,1.2902,1.3443,1.6047,1.6045,1.073,1.078,0.9944,0.9963,0.3455,0.3421,0.4594,0.4595,0.4583,0.4976,0.3572,0.3715,0.662,0.6651,1.0933,1.0934,0.7372,0.7373,1.0005,1.0005,0.4609,0.4994
bmi_lo_f_0057,female,hourglass,0.66,55.1,16.91,177.6,41.65,31.43,73.46,65.55,88.22,29.95,24.99,25.84,51.68,35.65,37.09,25.51,43.36,49.56,-1.0,-1.0,0.0,0.0419,0.0,0.3872,0.2136,-0.5,0.6794,-0.5,-0.5,0.048,1.0,1.0,-1.0,-0.2552,0.1069,1.0,0.196,0.0,-0.1132,0.591,0.8131,0.0095,177.63,43.74,32.61,74.77,66.55,89.65,30.96,24.71,25.37,51.29,35.19,36.93,25.44,43.36,49.55,0.743,0.7423,1.3252,1.3413,1.4496,1.4575,1.1207,1.1235,1.2009,1.199,0.4077,0.4141,0.4836,0.4818,0.567,0.585,0.3563,0.3637,0.6878,0.6889,1.143,1.1428,0.701,0.7022,1.034,1.0267,0.4721,0.4879
bmi_lo_f_0058,female,hourglass,0.945,44.7,17.69,167.0,40.58,29.19,71.45,64.38,85.45,29.16,23.66,24.1,48.42,32.41,34.44,24.19,43.6,45.11,-0.98,-1.0,0.0,0.0802,0.0,1.0,0.2008,-0.5,-1.0,-0.5,-0.5,-0.0534,1.0,1.0,1.0,-0.3,-0.0876,0.8083,-0.0434,0.0,-0.1064,0.6197,0.5867,0.1298,167.04,43.43,31.14,73.29,65.73,87.48,30.7,23.24,23.2,47.83,32.04,34.26,24.11,43.61,45.1,0.7534,0.7514,1.3902,1.3947,1.494,1.4928,1.1098,1.115,1.1959,1.1936,0.4081,0.4189,0.4886,0.4859,0.5679,0.5926,0.3416,0.356,0.7024,0.7037,1.0346,1.0342,0.73,0.7253,1.0186,0.9983,0.4749,0.4965
bmi_lo_f_0059,female,hourglass,1.679,44.1,13.38,172.8,38.74,31.56,65.47,56.35,87.72,28.17,22.19,22.83,50.52,35.79,35.01,24.28,42.88,45.08,-1.0,-1.0,0.0,-0.0,0.0,1.0,0.3336,-0.5,1.0,-0.5,-0.5,-0.0576,0.9683,1.0,-1.0,0.0834,-0.0803,1.0,-0.2493,0.0982,-0.1185,1.0,0.6148,0.0867,172.8,43.38,34.45,68.2,61.13,88.97,28.98,21.11,22.06,49.43,31.71,34.6,24.09,43.17,45.26,0.6424,0.6871,1.2275,1.2592,1.4116,1.5588,1.1618,1.1157,1.3399,1.3045,0.4303,0.4249,0.4392,0.4271,0.5917,0.6361,0.3598,0.3872,0.6935,0.6962,1.0513,1.0484,0.62,0.6657,1.0288,1.045,0.4416,0.4876
bmi_lo_f_0060,female,hourglass,1.591,37.2,12.89,164.1,37.02,30.06,71.01,59.63,81.76,29.8,21.86,22.1,43.02,31.06,32.7,24.69,41.55,43.76,-1.0,-1.0,0.0,0.0069,0.0,1.0,0.571,-0.5,0.512,-0.5,-0.5,-0.0242,0.9921,1.0,-1.0,0.3215,-0.1513,0.9299,-1.0,0.4959,-0.1868,-0.0062,0.4146,0.1839,164.3,43.33,33.54,74.63,62.37,85.81,30.85,22.07,22.25,43.63,31.41,32.17,24.43,41.4,43.59,0.7293,0.7268,1.2315,1.2919,1.3851,1.389,1.1908,1.1966,1.1514,1.1498,0.4197,0.4134,0.5081,0.5058,0.5213,0.5806,0.3677,0.3909,0.755,0.7594,1.0532,1.0529,0.7038,0.7026,1.011,1.0082,0.4528,0.505
bmi_lo_f_0061,female,pear,1.08,42.8,23.16,159.6,39.17,30.36,79.56,68.43,88.31,29.88,22.93,21.52,51.17,29.77,33.71,26.73,39.26,45.05,1.0,-0.8437,0.0,0.085,0.0,1.0,0.5191,-0.5,-0.3925,-0.5,-0.5,0.1553,0.671,1.0,-0.3714,-0.3,-0.0898,0.4657,-1.0,0.0,-0.2992,1.0,0.5039,0.0695,159.71,43.39,32.57,82.12,70.3,91.22,30.84,22.84,21.46,50.85,29.62,33.37,26.55,39.16,44.93,0.7749,0.7707,1.2902,1.3322,1.7188,1.7167,1.1626,1.1681,1.11,1.1108,0.3756,0.3755,0.4481,0.4492,0.4923,0.5284,0.3438,0.357,0.7929,0.7956,1.1475,1.1473,0.7702,0.7711,0.9385,0.9396,0.4436,0.4757
