char_id,gender,age,group,somatotype,fat_score,muscle_score,height_score,chest_height_score,hip_length_score,thigh_length_score,lower_leg_length_score,upper_arm_length_score,forearm_length_score,neck_length_score,height_cm,training_pattern,hip_score,waist_def_score,chest_circ_pred_cm,waist_circ_pred_cm,hip_circ_pred_cm,thigh_circ_pred_cm,bicep_circ_pred_cm,neck_circ_pred_cm
char_00129,male,40,overweight,rectangle,0.4114,0.0926,0.4361,0.3934,0.4427,0.3517,0.4971,0.6517,0.4048,0.4531,,balanced,0.4485,0.512,107.6,117.5,132.4,72.5,35.0,41.5
char_00130,female,34,obese,apple,0.6302,0.1941,0.3489,0.6258,0.4226,0.6664,0.6197,0.6183,0.6161,0.7226,,balanced,0.5822,0.4505,139.5,144.5,160.0,86.8,40.4,47.4
char_00131,male,40,athletic_lean,pear,0.0455,0.4249,0.4897,0.5981,0.3644,0.4029,0.3473,0.3181,0.3624,0.2981,,push_dominant,0.6639,0.4894,98.7,84.5,101.7,58.5,31.7,35.3
char_00132,male,38,underweight,v_shape,0.0514,0.3916,0.4595,0.6519,0.3519,0.4067,0.497,0.5073,0.6075,0.553,,balanced,0.4174,0.2584,95.5,86.4,101.3,58.3,31.8,35.6
char_00133,female,14,obese,apple,0.8618,0.4012,0.2186,0.5818,0.3696,0.5333,0.6139,0.6696,0.5186,0.6582,,balanced,0.481,0.2039,150.0,145.0,160.0,102.1,47.0,55.2
char_00134,female,38,athletic_hyper,hourglass,0.1122,0.9967,0.2764,0.9352,0.6699,0.8032,0.7439,0.9699,0.7312,0.8114,,upper_dominant,0.5673,0.7562,108.0,90.7,109.8,64.1,34.1,38.2
char_00135,female,30,normal,rectangle,0.2225,0.968,0.3851,0.707,0.7376,0.4815,0.7136,0.7483,0.5774,0.7815,,balanced,0.8257,0.2879,110.1,106.5,126.5,71.8,37.4,40.8
char_00136,female,29,normal,rectangle,0.2809,0.1974,0.2812,0.5646,0.3443,0.3916,0.6443,0.6155,0.426,0.5424,,balanced,0.2547,0.5854,102.7,103.9,117.4,64.9,32.0,38.3
char_00137,female,21,overweight,apple,0.5717,0.1094,0.3451,0.4779,0.4837,0.284,0.4633,0.5414,0.4487,0.584,,balanced,0.3446,0.8005,128.4,134.0,148.6,81.0,38.1,45.3
char_00138,male,29,overweight,pear,0.3842,0.4254,0.4152,0.7218,0.4789,0.4218,0.6625,0.6247,0.498,0.4275,,balanced,0.8149,0.4027,118.4,122.0,139.9,78.6,39.6,43.8
char_00139,male,28,obese,apple,0.8826,0.4245,0.3876,0.6743,0.3812,0.6812,0.3965,0.4595,0.421,0.6137,,balanced,0.3697,0.8553,160.0,145.0,160.0,105.0,52.0,59.8
char_00140,female,28,normal,rectangle,0.1561,0.246,0.2978,0.6507,0.6387,0.3786,0.3806,0.4953,0.3507,0.3927,,balanced,0.5379,0.442,97.7,93.7,108.5,60.1,29.9,35.6
char_00141,male,32,overweight,apple,0.5909,0.1005,0.3879,0.3883,0.6376,0.6185,0.6032,0.3376,0.5945,0.3502,,balanced,0.3435,0.4812,139.5,135.4,150.0,81.8,38.8,46.3
char_00142,female,29,overweight,pear,0.4211,0.2277,0.4045,0.5234,0.4276,0.663,0.6947,0.4968,0.7276,0.4517,,balanced,0.6972,0.3775,113.3,122.4,138.3,75.1,36.0,41.8
char_00143,male,25,underweight,pear,0.0282,0.2168,0.3836,0.408,0.3417,0.3559,0.5264,0.3944,0.6417,0.3993,,balanced,0.6258,0.7715,91.8,77.7,94.7,53.2,27.3,32.7
char_00144,female,17,overweight,apple,0.4942,0.2833,0.3049,0.5708,0.3684,0.3391,0.4629,0.2708,0.4133,0.424,,balanced,0.3494,0.483,123.0,127.6,141.7,77.6,37.5,44.0
char_00145,male,19,overweight,pear,0.3999,0.3241,0.4319,0.5309,0.3619,0.5969,0.4948,0.543,0.3291,0.6291,,balanced,0.7477,0.6857,117.4,120.6,138.4,77.2,38.2,43.2
char_00146,female,37,overweight,pear,0.4145,0.1338,0.2842,0.5904,0.2904,0.5458,0.368,0.3323,0.3645,0.3294,,balanced,0.744,0.6523,113.0,119.6,136.2,74.1,34.9,41.0
char_00147,female,23,athletic_hyper,hourglass,0.0006,0.8439,0.2871,0.3226,0.3515,0.4574,0.4964,0.597,0.3836,0.297,,balanced,0.5022,0.7227,104.5,78.5,96.4,56.6,30.2,34.8
char_00148,male,27,obese,apple,0.6869,0.7767,0.3682,0.6928,0.6284,0.4691,0.461,0.3928,0.5081,0.5862,,balanced,0.6643,0.8834,160.0,145.0,160.0,105.0,52.0,58.0
char_00149,female,16,obese,apple,0.8707,0.4829,0.2955,0.3489,0.5286,0.5913,0.5826,0.2913,0.3105,0.4345,,balanced,0.2681,0.7264,150.0,145.0,160.0,103.8,48.2,56.8
char_00150,male,20,athletic_hyper,hourglass,0.0754,0.9257,0.4333,0.3798,0.5645,0.3429,0.2783,0.5783,0.5609,0.519,,push_dominant,0.4971,0.8493,131.1,90.6,109.9,68.5,42.0,41.2
char_00151,female,27,underweight,pear,0.0298,0.0908,0.2949,0.3755,0.6349,0.6755,0.3889,0.5276,0.4978,0.4175,,balanced,0.8605,0.7534,98.6,77.8,95.2,52.4,26.1,31.4
char_00152,female,24,overweight,pear,0.5651,0.1643,0.2873,0.5135,0.7779,0.4779,0.5591,0.7688,0.6469,0.5691,,balanced,0.8689,0.4849,129.7,139.0,156.5,84.6,38.8,45.4
char_00153,female,25,normal,v_shape,0.2262,0.6016,0.344,0.7132,0.4619,0.6072,0.548,0.5794,0.4132,0.4862,,balanced,0.2772,0.8036,102.7,99.9,115.3,65.4,33.5,38.9
char_00154,male,29,underweight,rectangle,0.048,0.1517,0.4399,0.4541,0.352,0.4149,0.5562,0.4413,0.652,0.5178,,balanced,0.5319,0.4853,87.3,82.0,97.6,54.4,27.7,33.2
char_00155,male,19,athletic_hyper,hourglass,0.0784,0.9468,0.5332,0.3045,0.41,0.436,0.1751,0.466,0.166,0.1837,,balanced,0.5405,0.7209,131.7,92.5,112.0,69.8,43.0,41.7
char_00156,female,24,overweight,pear,0.5611,0.4987,0.3187,0.3149,0.5943,0.6149,0.3205,0.5956,0.5534,0.5743,,balanced,0.7729,0.7384,132.5,141.3,159.7,87.7,41.5,47.5
char_00157,male,21,underweight,hourglass,0.0072,0.2396,0.3898,0.6878,0.4331,0.4471,0.4233,0.3878,0.6276,0.6566,,balanced,0.5524,0.8789,93.1,74.9,91.7,52.0,27.0,32.4
char_00158,female,37,overweight,apple,0.5381,0.0412,0.2066,0.573,0.4556,0.6752,0.4244,0.3752,0.5726,0.66,,balanced,0.2145,0.7857,124.8,127.7,141.4,77.4,36.5,43.8
char_00159,female,27,athletic_lean,hourglass,0.006,0.504,0.2857,0.5388,0.4919,0.4349,0.561,0.4534,0.3078,0.6078,,upper_dominant,0.497,0.7948,100.2,77.5,94.0,54.0,27.9,33.3
char_00160,male,24,athletic_hyper,hourglass,0.0908,0.8601,0.4585,0.4437,0.3368,0.6344,0.3344,0.6327,0.5832,0.4455,,push_dominant,0.5245,0.8599,126.9,91.5,110.6,68.2,41.0,40.9
char_00161,female,39,overweight,apple,0.5106,0.0621,0.3127,0.6194,0.7053,0.484,0.5035,0.6086,0.4481,0.4053,,balanced,0.3787,0.3271,123.1,127.6,141.1,76.5,36.4,43.2
char_00162,male,31,athletic_lean,hourglass,0.0105,0.6242,0.3951,0.6219,0.5143,0.4845,0.3451,0.3219,0.5151,0.4628,,push_dominant,0.5556,0.8193,112.2,80.1,98.2,58.9,33.8,36.2
char_00163,male,19,underweight,pear,0.1245,0.3072,0.434,0.3231,0.3593,0.4699,0.3115,0.5646,0.4534,0.6115,,balanced,0.6254,0.4582,93.7,91.4,107.7,60.8,31.6,36.1
char_00164,male,17,obese,apple,0.7195,0.5591,0.5385,0.1339,0.1128,0.4128,0.3907,0.3389,0.3637,0.3184,,balanced,0.742,0.68,160.0,145.0,160.0,104.2,51.7,56.8
char_00165,male,36,underweight,v_shape,0.0473,0.3755,0.4433,0.5726,0.3091,0.4806,0.4469,0.5949,0.2949,0.3993,,balanced,0.2105,0.4417,97.1,84.5,98.7,57.1,31.3,35.4
char_00166,female,31,overweight,apple,0.5903,0.1244,0.3837,0.3258,0.3987,0.4884,0.5912,0.6258,0.3705,0.4438,,balanced,0.2303,0.4156,134.1,135.7,148.8,80.7,38.5,45.7
char_00167,female,31,overweight,rectangle,0.5803,0.1544,0.2678,0.4519,0.4209,0.446,0.6226,0.5736,0.4338,0.7209,,balanced,0.5696,0.8163,130.5,137.0,153.2,83.6,38.8,45.8
char_00168,female,23,athletic_hyper,rectangle,0.0655,0.9645,0.3294,0.4018,0.5924,0.5326,0.3928,0.4434,0.2924,0.5504,,balanced,0.6755,0.655,107.4,86.2,105.8,61.6,32.9,36.8
char_00169,female,15,normal,rectangle,0.3088,0.0068,0.2139,0.7071,0.4071,0.4879,0.6935,0.6844,0.5719,0.6492,,balanced,0.5312,0.5401,104.1,106.5,121.0,66.0,31.6,37.9
char_00170,female,35,normal,v_shape,0.1589,0.6118,0.3187,0.3846,0.4406,0.5314,0.3824,0.3505,0.2314,0.2352,,balanced,0.2136,0.8766,99.6,92.4,107.7,61.8,31.9,37.3
char_00171,female,37,obese,apple,0.957,0.8312,0.2202,0.3978,0.3896,0.5995,0.5018,0.373,0.309,0.609,,balanced,0.3027,0.397,150.0,145.0,160.0,108.0,50.0,58.0
char_00172,male,14,overweight,rectangle,0.4944,0.1631,0.4284,0.5585,0.2585,0.5095,0.2897,0.3218,0.3676,0.3867,,balanced,0.2995,0.6669,123.5,125.9,140.4,77.5,37.8,44.4
char_00173,male,23,overweight,pear,0.5478,0.0144,0.3801,0.5694,0.3527,0.3209,0.3689,0.3654,0.6209,0.5436,,balanced,0.7069,0.7743,128.0,131.3,148.8,80.3,36.6,44.0
char_00174,female,20,normal,pear,0.2203,0.0101,0.2374,0.6869,0.4409,0.7409,0.7052,0.5497,0.4902,0.5408,,balanced,0.6218,0.5124,99.1,98.2,113.2,61.8,29.8,35.8
char_00175,female,36,obese,apple,0.8637,0.9795,0.3554,0.5815,0.3639,0.5865,0.4297,0.2865,0.5136,0.3764,,balanced,0.6859,0.3819,150.0,145.0,160.0,108.0,50.0,58.0
char_00176,male,35,obese,apple,0.7148,0.1189,0.3123,0.4079,0.5969,0.3795,0.3301,0.5025,0.5878,0.2969,,balanced,0.5519,0.3841,160.0,145.0,160.0,90.3,41.5,49.9
char_00177,male,18,athletic_lean,v_shape,0.0418,0.578,0.5214,0.485,0.6093,0.5795,0.7548,0.688,0.5533,0.4548,,upper_dominant,0.2833,0.2215,104.9,87.2,102.0,60.3,34.9,37.0
char_00178,male,37,overweight,rectangle,0.4339,0.405,0.4869,0.3499,0.5015,0.5817,0.547,0.4988,0.3408,0.2817,,balanced,0.5778,0.3295,122.9,126.5,142.4,79.9,40.7,45.3
char_00179,female,19,athletic_hyper,hourglass,0.0611,0.9704,0.3859,0.3272,0.4529,0.5158,0.4218,0.3156,0.6156,0.4613,,balanced,0.5235,0.8115,105.7,84.1,103.1,60.6,32.6,36.7
char_00180,male,31,athletic_hyper,hourglass,0.0345,0.8313,0.3798,0.3673,0.3138,0.5446,0.578,0.6138,0.3968,0.501,,balanced,0.496,0.7128,123.3,85.9,104.4,64.3,38.7,39.0
char_00181,female,33,overweight,rectangle,0.4719,0.952,0.2532,0.5791,0.4858,0.7858,0.7041,0.6679,0.738,0.5484,,balanced,0.4705,0.873,127.7,131.3,149.8,84.9,42.6,47.8
char_00182,male,22,normal,v_shape,0.1559,0.6382,0.4029,0.6331,0.4982,0.4112,0.5839,0.5653,0.4274,0.3331,,balanced,0.3478,0.507,111.6,97.3,113.1,66.9,38.0,40.1
char_00183,male,24,athletic_hyper,hourglass,0.0331,0.8312,0.5118,0.6496,0.6006,0.5331,0.8331,0.5732,0.8231,0.7132,,upper_dominant,0.5186,0.8114,124.6,85.2,104.1,64.4,39.0,39.2
char_00184,female,26,athletic_hyper,v_shape,0.1324,0.6952,0.2697,0.4462,0.4643,0.5447,0.2895,0.3517,0.5895,0.3072,,balanced,0.2789,0.6339,101.4,91.7,107.1,61.5,32.0,37.2
char_00185,female,19,athletic_hyper,hourglass,0.1134,0.9719,0.3808,0.6369,0.6366,0.3369,0.5129,0.4038,0.496,0.4922,,balanced,0.5587,0.8603,106.5,89.7,109.0,63.6,33.9,38.0
char_00186,female,23,normal,pear,0.1557,0.1487,0.2789,0.5618,0.3177,0.3998,0.3665,0.3337,0.6177,0.3768,,balanced,0.8116,0.2281,95.6,95.1,111.0,60.6,29.7,35.0
char_00187,male,30,obese,apple,0.8964,0.2049,0.5088,0.4089,0.4369,0.6586,0.3586,0.5958,0.6096,0.4877,,balanced,0.2373,0.565,160.0,145.0,160.0,102.4,47.8,57.5
char_00188,female,30,normal,pear,0.1593,0.3434,0.3411,0.7118,0.6603,0.7057,0.4118,0.4647,0.4235,0.5597,,balanced,0.648,0.4396,98.9,94.8,110.6,61.3,30.7,36.0
char_00189,male,17,athletic_lean,v_shape,0.1491,0.4584,0.6136,0.3485,0.4048,0.4052,0.393,0.2671,0.4193,0.5671,,lower_dominant,0.4137,0.2194,99.2,97.2,112.1,64.5,35.5,38.6
char_00190,female,22,obese,apple,0.6201,0.5408,0.2843,0.5053,0.3109,0.5184,0.5581,0.5484,0.4154,0.6109,,balanced,0.2795,0.4741,143.4,143.4,158.1,87.1,42.3,49.0
char_00191,male,20,normal,rectangle,0.2509,0.2684,0.3898,0.3482,0.3815,0.3658,0.3489,0.5808,0.2808,0.4019,,balanced,0.2411,0.7194,99.0,101.1,115.5,65.3,33.8,38.9
char_00192,male,25,normal,v_shape,0.159,0.3001,0.3979,0.7644,0.6843,0.5325,0.5125,0.571,0.7302,0.4644,,balanced,0.3311,0.533,95.1,93.7,108.3,61.6,32.3,37.1
char_00193,male,35,athletic_hyper,hourglass,0.024,0.8418,0.3634,0.4335,0.6749,0.68,0.4413,0.5256,0.6124,0.38,,upper_dominant,0.565,0.7478,124.7,84.7,103.8,64.0,38.5,38.8
char_00194,female,25,athletic_lean,v_shape,0.0743,0.6177,0.215,0.4685,0.5146,0.7629,0.4629,0.5521,0.6349,0.5673,,upper_dominant,0.3999,0.8787,100.8,84.4,100.8,58.2,30.1,35.4
char_00195,male,16,overweight,rectangle,0.5018,0.0779,0.4333,0.5007,0.511,0.5572,0.3417,0.3408,0.6243,0.6408,,balanced,0.4924,0.7617,120.8,126.4,142.3,77.7,36.7,43.7
char_00196,female,27,athletic_hyper,hourglass,0.0476,0.6956,0.2653,0.2003,0.4909,0.3665,0.4346,0.2294,0.1909,0.3223,,push_dominant,0.5595,0.8784,103.0,81.8,99.6,57.7,30.2,35.0
char_00197,male,18,obese,apple,0.8507,0.4817,0.4651,0.6029,0.7724,0.8167,0.5436,0.7357,0.8436,0.6289,,balanced,0.8786,0.4048,160.0,145.0,160.0,105.0,52.0,59.9
char_00198,male,18,normal,v_shape,0.2054,0.496,0.4491,0.3802,0.3664,0.2787,0.4831,0.3465,0.5787,0.5605,,balanced,0.2218,0.3692,106.2,100.9,115.2,66.7,36.7,40.0
char_00199,male,21,obese,apple,0.6239,0.4956,0.4974,0.2939,0.5034,0.4801,0.4049,0.5939,0.319,0.3102,,balanced,0.7248,0.3362,160.0,145.0,160.0,94.8,47.1,52.2
char_00200,male,29,athletic_hyper,v_shape,0.0391,0.9086,0.3711,0.6276,0.5192,0.3828,0.6828,0.4242,0.6213,0.5633,,balanced,0.2033,0.8894,129.2,85.8,103.4,65.0,40.4,40.1
char_00201,female,34,athletic_lean,hourglass,0.0087,0.4432,0.3406,0.3212,0.4909,0.5544,0.5252,0.3993,0.3434,0.6212,,lower_dominant,0.5023,0.7836,99.1,77.4,93.6,53.5,27.6,33.0
char_00202,female,19,underweight,rectangle,0.0049,0.0306,0.3286,0.4793,0.5798,0.5932,0.5429,0.6554,0.3885,0.6885,,balanced,0.2689,0.8395,94.2,75.4,89.4,50.3,25.2,31.5
char_00203,female,20,obese,apple,0.6611,0.1852,0.2538,0.565,0.3573,0.6573,0.5448,0.6444,0.4407,0.6545,,balanced,0.2894,0.4436,146.1,143.9,157.7,85.8,40.3,47.9
char_00204,female,23,athletic_hyper,v_shape,0.0601,0.984,0.3524,0.5651,0.5356,0.3962,0.3829,0.5833,0.3901,0.6829,,balanced,0.2929,0.6411,103.9,84.8,102.0,60.1,32.4,36.8
char_00205,male,27,athletic_hyper,rectangle,0.0768,0.9586,0.3313,0.7573,0.607,0.5702,0.7328,0.5771,0.4745,0.7745,,upper_dominant,0.7658,0.6696,132.6,92.7,113.7,70.3,42.4,41.2
char_00206,female,17,obese,apple,0.9778,0.0442,0.226,0.3875,0.4911,0.6875,0.4905,0.4352,0.6815,0.4974,,balanced,0.8675,0.7058,150.0,145.0,160.0,108.0,47.7,57.6
char_00207,female,22,normal,pear,0.1723,0.0773,0.2059,0.3384,0.6384,0.3704,0.4301,0.581,0.3876,0.4342,,balanced,0.6028,0.6281,98.5,93.3,108.5,59.7,29.1,35.0
char_00208,male,38,obese,apple,0.9118,0.6076,0.3443,0.608,0.3244,0.5862,0.5749,0.3174,0.4515,0.6174,,balanced,0.4571,0.6238,160.0,145.0,160.0,105.0,52.0,60.0
char_00209,female,29,athletic_hyper,rectangle,0.0907,0.779,0.2522,0.4178,0.3598,0.4429,0.3217,0.3138,0.6138,0.5868,,lower_dominant,0.7916,0.3354,103.9,91.0,109.6,62.4,32.4,36.5
char_00210,male,16,obese,apple,0.7579,0.1203,0.3621,0.5961,0.3881,0.6654,0.6643,0.4639,0.3991,0.6881,,balanced,0.3919,0.8453,160.0,145.0,160.0,93.1,43.2,51.7
char_00211,male,40,athletic_hyper,v_shape,0.0757,0.7748,0.4285,0.3629,0.2963,0.5273,0.5963,0.437,0.3826,0.5426,,balanced,0.237,0.8263,120.1,88.7,105.4,64.7,38.7,39.6
char_00212,female,39,overweight,pear,0.4006,0.423,0.223,0.4744,0.5371,0.3334,0.6334,0.3745,0.5162,0.3874,,balanced,0.8185,0.4192,115.7,122.2,139.6,76.6,36.8,42.3
char_00213,male,24,underweight,pear,0.0862,0.2028,0.4996,0.4245,0.6676,0.4031,0.7031,0.4412,0.437,0.557,,balanced,0.7437,0.7843,90.9,83.2,101.0,56.3,28.4,33.7
char_00214,male,25,overweight,rectangle,0.4556,0.3828,0.3819,0.5185,0.3544,0.3576,0.4627,0.6544,0.4278,0.6122,,balanced,0.4908,0.4228,126.7,126.4,142.0,79.6,40.3,45.3
char_00215,female,38,athletic_lean,hourglass,0.0562,0.5952,0.3095,0.4714,0.5979,0.7002,0.536,0.5742,0.4002,0.6613,,lower_dominant,0.5274,0.8654,101.1,82.2,99.4,57.1,29.7,34.7
char_00216,male,33,overweight,rectangle,0.5129,0.6472,0.4691,0.7716,0.7793,0.6096,0.4793,0.5218,0.5304,0.6604,,balanced,0.4047,0.4864,151.2,137.2,153.4,88.1,47.1,50.2
char_00217,female,30,normal,pear,0.1947,0.5598,0.3771,0.5863,0.6154,0.5052,0.3397,0.6397,0.6349,0.5859,,balanced,0.8733,0.71,104.6,98.7,117.7,65.6,33.1,37.7
char_00218,male,18,underweight,pear,0.0887,0.1054,0.5008,0.712,0.4743,0.6051,0.5942,0.412,0.6573,0.7086,,balanced,0.8208,0.8644,87.8,81.0,99.5,54.5,26.6,32.5
char_00219,male,27,normal,pear,0.2565,0.6047,0.3982,0.3627,0.2148,0.5148,0.2928,0.4483,0.3666,0.5007,,balanced,0.8404,0.6763,118.3,108.6,128.0,74.1,39.7,42.1
char_00220,female,23,normal,v_shape,0.2447,0.9797,0.2577,0.6841,0.5107,0.6821,0.3841,0.4966,0.5908,0.5731,,balanced,0.2272,0.274,110.0,105.0,120.8,69.5,36.7,41.0
char_00221,female,25,normal,pear,0.1872,0.0819,0.2982,0.3505,0.5881,0.3981,0.4676,0.6402,0.6151,0.6505,,balanced,0.6744,0.3133,96.6,96.8,111.8,61.0,29.8,35.5
char_00222,male,32,underweight,pear,0.0371,0.0852,0.3943,0.6377,0.4,0.6646,0.7,0.5944,0.5991,0.6702,,balanced,0.8549,0.3972,85.7,80.5,98.1,53.5,26.2,31.9
char_00223,male,29,normal,rectangle,0.2233,0.9763,0.392,0.564,0.328,0.5333,0.628,0.347,0.364,0.544,,balanced,0.6978,0.4441,135.8,110.7,130.7,79.4,46.9,45.4
char_00224,female,34,obese,apple,0.9546,0.7075,0.2462,0.5501,0.5755,0.5381,0.4587,0.399,0.3871,0.6871,,balanced,0.2849,0.3849,150.0,145.0,160.0,108.0,50.0,58.0
char_00225,female,19,athletic_hyper,rectangle,0.0858,0.7472,0.3129,0.5469,0.5278,0.5259,0.2724,0.3844,0.3623,0.5724,,pull_dominant,0.5858,0.7112,103.6,87.2,105.0,60.4,31.6,36.2
char_00226,male,37,athletic_lean,hourglass,0.0251,0.4038,0.4482,0.2075,0.4462,0.1709,0.4709,0.3437,0.3661,0.2503,,balanced,0.5292,0.7853,99.7,79.6,96.5,55.9,30.4,34.6
char_00227,female,36,athletic_hyper,rectangle,0.1151,0.8344,0.2931,0.6723,0.3819,0.4636,0.6819,0.4909,0.567,0.4802,,lower_dominant,0.4576,0.6467,104.2,90.8,108.0,62.4,32.8,37.4
char_00228,female,15,overweight,pear,0.492,0.4488,0.2871,0.3644,0.356,0.404,0.656,0.5832,0.3688,0.4235,,balanced,0.7208,0.4836,124.8,132.2,149.3,81.9,39.2,45.0
char_00229,male,31,underweight,v_shape,0.0707,0.2858,0.3927,0.991,0.91,0.8531,0.7716,0.7164,0.7029,0.8189,,balanced,0.4392,0.4832,92.6,85.5,100.8,57.2,30.2,34.9
char_00230,male,22,athletic_hyper,hourglass,0.0763,0.8512,0.4742,0.4747,0.7046,0.4759,0.5261,0.7747,0.5332,0.4814,,upper_dominant,0.4965,0.891,126.3,89.5,108.5,67.1,40.5,40.5
char_00231,female,40,obese,apple,0.6798,0.4161,0.3293,0.5414,0.6584,0.4925,0.7022,0.6206,0.4422,0.7422,,balanced,0.3295,0.6381,149.3,145.0,160.0,90.6,43.0,50.3
char_00232,female,34,obese,apple,0.7667,0.7964,0.3815,0.6219,0.538,0.4412,0.4298,0.636,0.6883,0.3883,,balanced,0.7804,0.6073,150.0,145.0,160.0,106.1,50.0,56.4
char_00233,male,27,athletic_hyper,hourglass,0.1171,0.9292,0.4989,0.5695,0.5944,0.5825,0.6988,0.704,0.454,0.404,,balanced,0.5554,0.891,132.8,95.4,115.2,71.5,43.5,42.5
char_00234,male,15,normal,pear,0.2864,0.1473,0.5252,0.7213,0.6184,0.7063,0.4213,0.5653,0.6066,0.5757,,balanced,0.6315,0.3522,94.4,107.4,123.1,67.7,33.2,38.9
char_00235,female,34,athletic_lean,hourglass,0.0316,0.5879,0.2615,0.5607,0.6231,0.5627,0.4486,0.7242,0.4242,0.6462,,balanced,0.5678,0.8218,101.9,80.3,97.5,56.1,29.1,34.2
char_00236,female,20,underweight,hourglass,0.0051,0.3226,0.3335,0.625,0.3526,0.4697,0.325,0.4617,0.6027,0.3702,,balanced,0.5116,0.8633,98.3,75.9,92.0,52.3,26.8,32.3
char_00237,male,28,obese,apple,0.8589,0.1892,0.445,0.3336,0.5755,0.4956,0.6336,0.5447,0.5244,0.4451,,balanced,0.6657,0.3981,160.0,145.0,160.0,103.1,46.8,56.1
char_00238,male,35,athletic_hyper,v_shape,0.0833,0.8652,0.3396,0.6754,0.6357,0.5146,0.7116,0.4116,0.6932,0.551,,balanced,0.2553,0.2947,121.4,92.7,109.0,66.5,40.4,40.2
char_00239,female,26,underweight,pear,0.0382,0.1646,0.2651,0.6161,0.4173,0.5568,0.3979,0.3161,0.549,0.3986,,balanced,0.8161,0.4734,97.0,81.9,98.4,54.3,27.0,32.4
char_00240,female,20,overweight,rectangle,0.3691,0.2365,0.25,0.5506,0.4151,0.384,0.6392,0.4379,0.6481,0.684,,balanced,0.4995,0.2652,109.9,115.5,129.8,71.0,34.5,40.5
char_00241,female,24,overweight,pear,0.4935,0.2961,0.3187,0.6598,0.566,0.4251,0.7251,0.7031,0.5178,0.4442,,balanced,0.7043,0.7004,122.1,130.2,147.2,80.4,38.0,44.2
char_00242,male,22,underweight,v_shape,0.0685,0.2116,0.4763,0.3992,0.6282,0.6701,0.4205,0.4296,0.4672,0.3701,,balanced,0.2182,0.2705,89.7,86.2,99.7,56.3,29.7,34.8
char_00243,female,17,overweight,apple,0.5542,0.32,0.2864,0.4786,0.664,0.4209,0.3953,0.6953,0.6324,0.3987,,balanced,0.2517,0.3814,131.8,133.5,147.0,80.5,38.9,45.7
char_00244,male,25,athletic_hyper,hourglass,0.0676,0.8481,0.4664,0.4543,0.1819,0.3815,0.3496,0.3935,0.3075,0.4819,,balanced,0.4861,0.8656,125.8,88.7,107.5,66.5,40.2,40.2
char_00245,male,27,obese,apple,0.8098,0.2209,0.4089,0.3732,0.4271,0.4392,0.5132,0.2971,0.3873,0.5971,,balanced,0.395,0.3969,160.0,145.0,160.0,97.2,45.5,54.3
char_00246,male,17,obese,apple,0.8715,0.1364,0.3403,0.4774,0.5905,0.6503,0.4051,0.5569,0.3503,0.5623,,balanced,0.7611,0.2986,160.0,145.0,160.0,102.6,45.5,55.4
char_00247,female,21,normal,pear,0.202,0.1245,0.354,0.6109,0.3862,0.3729,0.5542,0.6694,0.6729,0.4454,,balanced,0.8096,0.4799,98.5,97.8,114.2,62.2,30.3,35.7
char_00248,male,15,athletic_lean,v_shape,0.128,0.5431,0.4376,0.3756,0.4882,0.4205,0.4437,0.5226,0.6756,0.6601,,lower_dominant,0.2033,0.6821,106.7,92.3,107.4,63.3,35.6,38.6
char_00249,male,29,athletic_hyper,v_shape,0.0048,0.8855,0.4717,0.7531,0.4531,0.653,0.6086,0.4924,0.7141,0.6454,,lower_dominant,0.2124,0.5292,126.2,84.5,101.3,63.2,39.5,39.0
char_00250,male,38,athletic_hyper,hourglass,0.0686,0.706,0.4976,0.4993,0.3352,0.6352,0.5695,0.3696,0.4254,0.5585,,lower_dominant,0.4839,0.8354,116.3,87.3,105.3,63.7,37.3,38.7
char_00251,female,26,normal,pear,0.3237,0.1258,0.2685,0.6448,0.5577,0.3448,0.6052,0.4697,0.5655,0.6272,,balanced,0.6509,0.5004,105.7,109.9,125.3,68.3,32.8,38.8
char_00252,female,19,overweight,apple,0.5408,0.3405,0.3229,0.6472,0.7903,0.583,0.4903,0.5738,0.5327,0.7517,,balanced,0.3599,0.6357,128.3,133.3,148.1,81.3,39.1,45.7
char_00253,male,31,overweight,rectangle,0.3804,0.7618,0.5848,0.5948,0.4545,0.5793,0.7046,0.6551,0.4046,0.5947,,balanced,0.8277,0.8676,142.0,126.9,147.7,86.6,47.4,48.4
char_00254,male,18,underweight,pear,0.0176,0.0619,0.4173,0.5967,0.2967,0.3086,0.4578,0.3039,0.53,0.3043,,balanced,0.8199,0.4207,85.2,78.2,95.6,52.1,25.5,31.3
char_00255,male,19,underweight,hourglass,0.0773,0.0549,0.4112,0.5042,0.6888,0.7328,0.492,0.6195,0.4328,0.4675,,balanced,0.5547,0.8581,84.5,80.1,96.5,53.2,26.1,32.4
char_00256,female,33,underweight,pear,0.0953,0.0135,0.2074,0.4703,0.3636,0.3012,0.6012,0.361,0.4039,0.4455,,balanced,0.7567,0.8535,98.2,83.4,100.1,55.1,27.0,32.6
char_00257,female,19,normal,v_shape,0.167,0.736,0.292,0.6577,0.393,0.6491,0.5796,0.693,0.4184,0.6465,,balanced,0.2331,0.4062,102.5,96.1,111.0,63.4,33.1,38.1
char_00258,female,37,athletic_lean,rectangle,0.0081,0.6426,0.239,0.4171,0.3403,0.6121,0.6403,0.5427,0.5129,0.4826,,balanced,0.5056,0.2317,98.6,82.5,98.4,56.4,29.4,34.3
